010560598|CHILD DEVELOPMENT CENTER CORPORATION|% AUTUMN H MCFANN|2201 LEXINGTON AVE|ASHLAND|KY|41101-2843|0000|03|3|1000|201410|1|16|000000000|1|01|201509|6|5|01|0|09|1430244|556447|556447|P33|
010560980|AFRICAN RESOURCE CENTER|% BARBARA ZIMMERMAN|PO BOX 33062|RALEIGH|NC|27636-3062|0000|03|3|1000|200206|1|16|000000000|1|01|201609|0|0|02|0|09|0|0|0|P80|
010561393|ROBERT HAYWOOD MORRISON FOUNDATION||1409 EAST BLVD|CHARLOTTE|NC|28203-5817|0000|03|3|1000|200203|1|04|000000000|1|01|201611|8|7|00|1|11|17120383|6616108||T22|
010561554|SHEPHERDS CROOK MINISTRIES INC|% SCOTT ROSENOW|6515 TAYLOR TRACE LN|HAMILTON|OH|45011-7175|0000|03|3|1000|200207|1|15|000000000|1|01|201512|4|4|01|0|12|121897|442935|442935|P30|
010561556|TEAM RICHMOND BOYS BASKETBALL||8382 SPRING SET LN|MECHANICSVLLE|VA|23116-1800|0000|03|3|1200|201203|1|16|000000000|5|01|201508|1|3|02|0|08|978|42455|28905||
010561621|SQUIRREL HILL BASEBALL ASSOCIATION|% RANDY FRANKEL|425 KURT DR|PITTSBURGH|PA|15243-1931|0000|03|3|1200|200411|1|16|000000000|1|01|201512|1|4|01|0|12|163|174120|174120|N63|
010561825|R & M LANDSCAPING|% GLENN WHEELER|234 W VALLEY ST|ABINGDON|VA|24210-2751|0000|05|3|1000|200402|2|00|000000000|1|01|201612|4|4|01|0|12|278659|128966|128966|K26|
010561836|KREATIVE MINDS INC|% BROCK DAVIS|PO BOX 30475|WILMINGTON|DE|19805-7475|0000|03|3|1000|201603|1|15|000000000|1|01||0|0|02|0|12||||A20|
010561851|APPOINTED TIME MINISTRIES INC|% BARNABAS B BATARSEH|6062 CHANNINGWAY BLVD|COLUMBUS|OH|43232-2901|1620|03|9|7000|196402|1|10|000000000|0|01||0|0|06|0|12|||||
010562526|ASSOCIATION OF COMMUNITY PHARMACISTS INC||816 ELLIS RD|DURHAM|NC|27703-6019|0000|06|3|1000|200203|2|00|000000000|1|01|201612|3|3|01|0|12|46879|52582|52582|S41|
010562533|RIVER OF LIFE MINISTRIES INC|% JAMES M LEE|PO BOX 6128|VIRGINIA BCH|VA|23456-0128|0000|03|3|7000|200202|1|10|000000000|1|01||0|0|06|0|12||||X20|
010562546|SHERMANS DALE COMMUNITY FIRE CO|% SHELBY A MINICH|5450 SPRING RD|SHERMANS DALE|PA|17090-8608|0000|03|3|1000|200303|1|16|000000000|1|01|201612|6|5|01|0|12|2643259|703255|248322|M24|
010562583|ALAMANCE CHURCH OF CHRIST|% MAXINE WILLIAMS|342 MAPLE AVE|BURLINGTON|NC|27215-5851|0000|03|3|7000|200612|1|10|000000000|1|01||0|0|06|0|12||||X20|
010562613|MCLEAN HAMLET CITIZENS INC|% JOHN SHIVNEN|PO BOX 9672|MCLEAN|VA|22102-0672|0000|04|3|1000|200205|2|00|000000000|1|01|201512|0|0|02|0|12|0|0|0|L50|
010562689|TRIANGLE LIGHTNING|% JAKKI SAWYER|PO BOX 161|WENDELL|NC|27591-0161|0000|03|3|2000|200202|1|16|000000000|1|01|201512|1|2|02|0|12|9608|23524|23524|N63|
010562898|SOLID UNION MINISTRIES INC|% WESLEY ROBERSON|3001 GOLD MINE RD|BROOKEVILLE|MD|20833-2619|0000|03|3|7000|200203|1|10|000000000|1|01||0|0|06|0|12||||X21|
010563040|SERVANTS HEART MINISTRIES|% JIM FRY|422 SERVANTS HEART DR|RAMEY|PA|16671-0000|0000|03|3|1000|200306|1|16|000000000|1|01|201612|6|4|01|0|12|1083665|181345|178314|O55|FRY JAMES D
010563073|TREASURE HOUSE||7607 MCKNIGHT RD|PITTSBURGH|PA|15237-3517|0000|03|3|1000|200207|1|16|000000000|1|01|201512|5|4|01|0|12|936709|244891|234892|P29|POWER SALLEY E TTEE
010563104|FRIENDSHIP AND COMMUNITY EXPERIENCING SUCCESS INC|% DERRICK L MILES|2325 OSAGE AVE|LOUISVILLE|KY|40210-1113|0000|03|3|1200|201703|1|15|000000000|1|01|201606|0|0|02|0|06|0|0|0|S31|
010563134|MANRESA ALHAMBRA HOUSE INC||37895 ANN ARBOR RD|LIVONIA|MI|48150-4511|0000|02|3|1000|200303|2|00|000000000|1|01|201609|4|3|01|0|09|230706|46625|12651|S47|
010563191|AQUATENNIAL AMBASSADOR ORGANIZATION|% K W KADAS|100 SOUTH 1ST STREET|MINNEAPOLIS|MN|55458-2800|0000|03|3|1200|200304|1|15|000000000|1|01|201609|1|4|01|0|09|8161|158499|158499|O50|
010563196|HUGO BUSINESS ASSOCIATION|% KEN FRANZMEIER & CO|PO BOX 113|HUGO|MN|55038-0113|0000|06|3|1000|200910|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|S41|
010563200|C ELIZABETH RIEG PARENT TEACHER ORGANIZATION||15542 PEACH WALKER DR|BOWIE|MD|20716-1412|0000|03|3|2000|201603|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|B94|
010564259|FREEMUSLIM ASSOCIATION INC|% MOHAMMAD T AKHOND|1050 17TH ST NW STE 800|WASHINGTON|DC|20036-5514|0000|03|3|1000|200211|1|15|000000000|1|01|201612|3|4|01|0|12|29549|443048|443048|X40|
010564263|LA LECHE LEAGUE INTERNATIONAL INC|% LYNN JURGENS DRALLE|17665 TREMONT ST|BROOKFIELD|WI|53045-2401|3130|03|9|2100|197902|1|16|059120000|5|01|201603|0|0|02|0|03|0|0|0||LLL BROOKFIELD-ELM GROVE
010564355|THE FOUNDATION FOR ENHANCING COMMUNITIES|% KIRK DEMYAN|200 N THIRD ST 8TH FLR|HARRISBURG|PA|17101-1518|0000|03|3|1000|200210|1|15|000000000|1|01|201612|9|8|01|0|12|70375987|13297979|9535418|P12|GREATER HARRISBURG FOUNDATION
010564426|RAMAH DAY CAMP INC|% RAMA|65 E WACKER PL STE 1200|CHICAGO|IL|60601-7241|0000|03|3|7100|200207|1|15|000000000|1|01||0|0|13|0|09||||O50|
010564458|ENIS FURLEY FOUNDATION INC|% CORY LUEBBEHUSEN|2015 W SKYVIEW DR|JASPER|IN|47546-8214|0000|03|3|1000|200306|1|03|000000000|1|01|201512|6|5|00|1|12|1873516|575277||N20|
010564605|CITY OF WARSAW EMPLOYEE BENEFIT TR||102 S BUFFALO ST|WARSAW|IN|46580-2801|0000|09|3|1000|200410|2|00|000000000|1|01||3|6|14|0|10||||E12|MAYOR TTEE
010564694|KNIGHTS OF COLUMBUS|% WALTER YIENGER|719 MAIDEN CHOICE LN|CATONSVILLE|MD|21228-6138|0188|08|9|1000|194010|1|00|036029265|5|01|201612|0|0|02|0|12|0|0|0||13069 OUR LADY OF THE ANGELS COUNCL
010564704|CHURCH OF CHRIST HOLINESS USA INC|% DON E SMITH PASTOR|789 EDGEMONT AVE|INDIANAPOLIS|IN|46208-5524|0000|03|3|2700|200211|1|10|000000000|1|01||0|0|06|0|12||||X20|PHILLIPS JOSEPH
010564710|INSTITUTE FOR UNITING CHURCH AND HOME|% ERIC WALLACE|4013 ECHO RIDGE PL|MIDLOTHIAN|VA|23112-4748|0000|03|3|7000|200303|1|16|000000000|1|01|201512|1|3|01|0|12|7680|90672|90481|D20|
010564738|PENNSYLVANIA CITIZENS FOR BETTER LIBRARIES|% MARY BUECHLEY|6 PHILADELPHIA AVE|SHILLINGTON|PA|19607-2757|3626|03|9|1000|200006|1|16|000000000|5|01||0|0|02|0|12||||B11|FRIENDS OF MIFFLIN COMMUNITY LIBRAR
010564909|LANDMARK CHRISTIAN CENTER|% ALLEN RICHARD JR|5377 NASSAR ST|FLINT|MI|48505-1064|0000|03|3|7120|201105|1|10|000000000|1|01||0|0|06|0|10||||X21|
010565433|HOLY WISDOM ACADEMY||3373 S 15TH PL|MILWAUKEE|WI|53215-5029|0928|03|9|1700|194603|1|10|031150120|5|01||0|0|06|0|06|||||
010566047|UPPER ROOM EVANGELISTIC HOUSE OF PRAYER|% KENNETH S PINCKNEY|271 SAINT JULIAN DR|CROSS|SC|29436-3116|0000|03|3|7000|200212|1|10|000000000|1|01||0|0|06|0|12||||X200|
010566881|WENDY & DEREK PEW FOUNDATION INC|% WENDY L PEW|440 S BROAD STREET|PHILADELPHIA|PA|19146-4901|0000|03|3|1000|200203|1|04|000000000|1|01|201512|4|4|00|1|12|161054|182881||T22|
010567315|GLENDALE-CHAPEL COMMUNITY CENTER INC|% CANDACE STANCIL|1600 GLENDALE RD|KENLY|NC|27542-0000|0000|03|3|7120|201404|1|15|000000000|1|01|201512|0|0|02|0|12|0|0|0|X99|
010567661|ASIAN HUMAN SERVICES FAMILY HEALTH CENTER INC||2424 W PETERSON AVENUE|CHICAGO|IL|60659-4100|0000|03|3|1000|200206|1|12|000000000|1|01|201606|6|7|01|0|06|4860626|7562231|7562231|E30|
010568122|CHARACTER COUNTS MID SHORE INC|% SUSAN LUBY|108 MARYLAND AVE STE 103|EASTON|MD|21601-3451|0000|03|3|2000|200205|1|15|000000000|1|01|201612|4|4|01|0|12|120696|155183|134660|B80|RICHARD ALLEN
010568157|GO IN FAITH MINISTRIES CATHEDRAL INTERNATIONAL|% TOUCHED BY HIS HEALING HANDS|23300 PROVIDENCE DR APT 1006|SOUTHFIELD|MI|48075-3681|0000|03|3|7000|200206|1|10|000000000|1|01||0|0|06|0|12||||X21|
010568204|BEAL CITY JUNIOR HIGH FOOTBALL|% FRED STRAUS|4889 W JORDAN RD|WEIDMAN|MI|48893-8762|0000|03|3|1200|201607|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|N65|
010568224|TAU MU SIGMA PHI USA FOUNDATION INC|% LEONCIO S DIZON MD|302 HARTCOURT AVE|JERSEYVILLE|IL|62052-2052|0000|03|3|2100|200204|1|16|000000000|1|01|201612|4|3|01|0|12|165631|58934|58934|B60|
010568472|ROLLING THUNDER INC|% PRES BECKY BLACKMORE|PO BOX 1455|MEDINA|OH|44258-1455|3437|04|9|1000|199608|2|00|908000000|1|01|201612|0|0|02|0|12|0|0|0||R T CHAP 8 OH
010568703|CHRISTOPHER WILLIAM WHITE MURPHY CHARITABLE FOUNDATION|% TYLER COOPER & ALCORN LLP|27414 FERRY BRIDGE RD|EASTON|MD|21601-5024|0000|03|3|1000|200202|1|04|000000000|2|01|201606|2|1|00|1|06|13327|1||T22|
010568739|AMERICAN FOUNDATION-GREATER WASHINGTON|% KANG AND THOMAS LLC|1952 GALLOWS RD STE 214|VIENNA|VA|22182-3823|0000|03|3|1000|200306|1|15|000000000|1|01|201609|0|0|02|0|09|0|0|0|B05|
010569681|BRETHREN HERITAGE CENTER|% DUANE FLORR|428 WOLF CREEK ST NO H1|BROOKVILLE|OH|45309-1297|0000|03|3|1000|200206|1|15|000000000|1|01|201512|4|3|01|0|12|263835|73770|48152|A23|
010569741|COOK AREA FRIENDS OF AVIATION|% VICKI SCHELDE|PO BOX 331|COOK|MN|55723-0331|0000|03|3|2000|200512|1|15|000000000|1|01|201512|2|1|02|0|12|23363|738|738|S20|
010569867|RADIOTHERAPY SERVICE ENGINEERS ASSOCIATION|% TIMOTHY P CULLEN|PO BOX 159|CARDINGTON|OH|43315-0159|0000|03|3|2000|200207|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|J03|
010570343|NORTH LINCOLN PARK NEIGHBORHOOD ASSOCIATION|% ELIZABETH NELSON|1330 N CAROLINA AVE NE|WASHINGTON|DC|20002-6424|0000|03|3|1000|200207|1|16|000000000|1|01|201702|0|0|02|0|02|0|0|0|C50|
010570500|DANCE LOOP CHICAGO|% PAULA FRASZ|306 E LEE ST|PLANO|IL|60545-1356|0000|03|3|1000|200206|1|15|000000000|1|01|201512|1|0|02|0|12|1|0|0|A65|
010570937|LIBERTY ENGLISH COCKER SPANIEL FANCIERS INC|% LAUREN A SORRENTINO|1505 CARTER PL|WEST CHESTER|PA|19382-7763|0000|04|3|1000|201207|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|N50|
010571141|WAYNE COUNTY SPEECH AND LANGUAGE ASSOCIATION|% SUSAN OLESON|54155 BIRCHWOOD DR|SOUTH LYON|MI|48178-8007|0000|06|3|1000|201405|2|00|000000000|1|01|201608|0|0|02|0|08|0|0|0|S40|WCSLA
010571260|CATALYSIS CLUB OF PHILADELPHIA|% STEPHEN HARRIS|280 CEDAR GROVE RD|CONSHOHOCKEN|PA|19428-2247|0000|03|3|2100|200412|1|16|000000000|1|01|201608|0|0|02|0|08|0|0|0||PHILADELPHIA CLUB
010571347|PHENOMENAL MENS SUPPORT GROUP INC|% JAMES MILLER|5055 N 67TH ST|MILWAUKEE|WI|53218-4043|0000|03|3|1200|201405|1|15|000000000|1|01|201606|1|1|02|0|06|1603|4616|4616|P20|
010571372|GANDHI MEMORIAL TR FUND NFP|% OMPRAKASH KAMARIA|PO BOX 597042|CHICAGO|IL|60659-7042|0000|03|3|2100|200205|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|A80|
010571875|RIVER OF LIFE COMMUNITY CHURCH|% JILL FRICK|PO BOX 156|CANTON|SD|57013-0156|2269|03|9|7000|197204|1|10|001059349|5|01||0|0|06|0|12|||||
010572325|SPRINGTIME OF HOPE|% JOSEPH MONTANA|PO BOX 742|AKRON|OH|44309-0742|0000|03|3|7100|200203|1|15|000000000|1|01|201605|4|3|01|0|05|234200|92285|92285|X22|
010572370|PHI BETA KAPPA SOCIETY|% BOSTON ASSOCIATION - PBK SOCIETY|1606 NEW HAMPSHIRE AVE NW|WASHINGTON|DC|20009-2512|1130|03|9|2000|195106|1|16|059000000|5|01|201607|0|0|02|0|07|0|0|0||BOSTON ASSOCIATION
010572406|RADCLIFT INC|% PRISCILLA MURRELL|23530 RADCLIFT ST|OAK PARK|MI|48237-2481|0000|03|3|1000|200205|1|15|000000000|1|01|201609|4|5|01|0|09|174491|569881|569881|P82|
010572607|NEW RICHLAND AREA HISTORICAL SOCIETY|% BARB WILDGRUBE|PO BOX 98|NEW RICHLAND|MN|56072-0098|0000|03|3|1200|201410|1|15|000000000|5|01|201612|0|0|02|0|12|0|0|0|A99|
010572684|MASJID ASSUNNAH|% CHERIF ELMEDDAH|539 LOWELL AVE APT 6|CINCINNATI|OH|45220-2337|0000|03|3|7000|200208|1|10|000000000|1|01||0|0|06|0|06|||||
010573167|CAMDEN FOOD PANTRY|% MICHAEL MCLAIN|124 PINE ST|CAMDEN|NC|27921-6922|0000|03|3|1000|200302|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|K31|
010573569|LAWRENCE P DOSS SCHOLARSHIP FOUNDATION|% LAWRENCE P DOSS SCHOLARSHIP FOUND|19391 SUFFOLK DR|DETROIT|MI|48203-1469|0000|03|3|1000|200204|1|15|000000000|1|01|201610|0|0|02|0|10|0|0|0|B82|
010573723|V F W POST 34 CANTEEN INC||505 N 4TH ST|NEWPORT|PA|17074-7210|0000|07|0|1000|000000|0|00|000000000|0|01|201512|4|4|01|0|12|166847|343135|216494||VFW HOME ASSOCIATION
010573782|CHESAPEAKE LACROSSE PARENT ORGANIZATION|% AL TENNESON|189 LOWES WAY|PASADENA|MD|21122-5472|0000|03|3|1000|200208|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|B11|CLAXPO
010573817|YORK AREA MOUNTAIN BIKERS ASSOCIATION|% DANIEL WALKO|155 CHATHAM LN|RED LION|PA|17356-8296|0000|07|3|1000|201311|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|N50|
010573988|PROGRESSIVE ARTS ALLIANCE INCORPORATED||3311 PERKINS AVE STE 300|CLEVELAND|OH|44114-4642|0000|03|3|1000|200310|1|16|000000000|1|01|201608|5|5|01|0|08|676203|897858|897858|A62|
010574092|ASSOCIATION OF RICHMOND TENNIS PROFESSIONALS|% MARK BERNSTINE|1621 FAIRFIELD GREEN RD|RICHMOND|VA|23238-4063|0000|03|3|1000|201507|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|N66|
010574693|FRIENDS OF OHIO BARNS INC|% LAURA SAEGER|PO BOX 203|BURBANK|OH|44214-0203|0000|03|3|1000|200307|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0|A80|
010574830|NCC NEUMANN SENIOR HOUSING CORPORATION|% THEODORE ROBB|236 S 7TH ST|PHILADELPHIA|PA|19106-3521|0000|03|3|1000|200205|1|15|000000000|1|01|201512|8|5|01|0|12|10054588|821859|821859|L22|
010575217|WORLD REFORMED FELLOWSHIP INC|% CORNERSTONE PRESBYTERIAN CHURCH|PO BOX 1346|YORK|PA|17405-1346|0000|03|3|1000|200307|1|10|000000000|1|01|201506|3|4|06|0|06|43518|168359|87303|X032|
010575256|PLAP INC|% MARK MILLER|PO BOX 417|MIDDLEFIELD|OH|44062-0417|0000|04|3|1000|201201|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|N50|
010575698|COLUMBUS FREE CLINIC|% CHRIS BROOKS|2231 N HIGH ST|COLUMBUS|OH|43201-1101|0000|03|3|1000|200602|1|15|000000000|5|01|201703|0|0|02|0|03|0|0|0|E32|
010575722|CHRIST DEAF LUTHERAN CHURCH|% RONALD FRIEDRICH|9545 GEORGIA AVE|SILVER SPRING|MD|20910-1438|1709|03|9|7000|194107|1|10|001029000|5|01||0|0|06|0|12|||||
010575746|SAINT GIANNAS HOME INC|% MARY PAT JAHNER|15605 COUNTY ROAD 15|MINTO|ND|58261-9476|0000|03|3|1200|200207|1|15|000000000|1|01|201612|6|5|01|0|12|1175867|603057|603057|P40|
010575752|MY FATHERS HOUSE|% KAREN BURCH|737 ROCHELLE ARCH|VIRGINIA BCH|VA|23464-2814|1619|03|9|7000|000000|0|10|001030059|5|01||0|0|06|0|12|||||
010576206|MOUNT HOPE MISSIONARY BAPTIST CHURCH|% JAMES HAMPTON|6034 S PRINCETON AVE|CHICAGO|IL|60621-3360|0000|03|3|7000|200611|1|10|000000000|1|01||0|0|06|0|12||||X21|
010576218|FRIENDS OF THE GLADWIN COUNTY LIBRARIES|% PAULA JONAS|402 JAMES ROBERTSON DR|GLADWIN|MI|48624-7010|0000|03|3|1000|200207|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|B11|
010576360|3 ANGELS BROADCASTING MESSENGERS|% THELMA HOWELL|PO BOX 3812|QUINCY|IL|62305-3812|0000|03|3|7000|200209|1|15|000000000|1|01|201512|2|1|02|0|12|12721|1020|1020|X84|
010576572|AMERICAN ASSOCIATION OF PHYSICISTS IN MEDICINE|% AAPM|1631 PRINCE ST|ALEXANDRIA|VA|22314-2818|5413|03|9|2800|200909|1|16|000000000|1|01|201612|0|0|02|0|12|0|0|0||CONNECTICUT AREA
010576629|TRINITY NORTH PARENT CLUB|% ALLEN LISA|225 MIDLAND DR|WASHINGTON|PA|15301-1461|0000|03|3|2000|200207|1|15|000000000|5|01|201606|2|3|01|0|06|13986|69385|32367|B94|
010576963|LA PLATA CHURCH OF CHRIST|% WILLIAM L NEEL|PO BOX 928|LA PLATA|MD|20646-0928|0000|03|3|7000|200206|1|10|000000000|1|01||0|0|06|0|12||||X20|
010577003|LAWRENCE COUNTY ARTS COUNCIL|% JOHN CLARK|408 N 9TH ST|ST FRANCISVLE|IL|62460-3284|0000|03|3|1000|200207|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|A70|
010577111|CHIN BAPTIST MISSION CHURCH|% C DUH KAM|5604 JOHNNYCAKE RD|GWYNN OAK|MD|21207-4743|1961|03|9|7000|196811|1|10|029000000|5|01|201612|6|5|06|0|12|1457446|653804|653804||
010577218|GREATER FAITH TEMPLE APOSTOLIC ORIGINAL HOLY CHURCH OF GOD INC|% MARGARET A BARNETT|1186 OAK ST|COLUMBUS|OH|43205-1416|0000|03|3|7000|200406|1|10|000000000|1|01||0|0|06|0|12||||X20|
010577615|LITTLE LEAGUE BASEBALL INC|% DISTRICT ADMINISTRATOR|1621 POINCARE BND|VIRGINIA BCH|VA|23454-6926|3158|03|9|1000|196701|1|15|321059000|1|01|201609|0|0|02|0|09|0|0|0||3460800 ANDREW ADLER
010577711|NEW BEDFORD BAPTIST CHURCH INC|% JURSHWAY JACKSON|PO BOX 160158|BOILING SPGS|SC|29316-0004|0000|03|3|7000|200209|1|10|000000000|1|01||0|0|06|0|12||||X21|
010577728|AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES|% KAREN MICHE JOHNSON|5257 W QUINCY 2ND FL|CHICAGO|IL|60644-4338|1381|05|9|3000|195708|2|00|263264279|5|01|201612|0|0|02|0|12|0|0|0|J40|L2871IL CLEARBROOK EPMLOYEES
010578410|CATOCTIN LAND TRUST INC|% SAMUEL T CASTLEMAN III|365 WEST PATRICK STREET|FREDERICK|MD|21701-4854|0000|03|3|2100|200211|1|15|000000000|1|01|201606|4|1|02|0|06|126240|2303|2303|C34|
010578476|BRANDYWINE SCHOOL OF EARLY LEARNING INC||3503 LINCOLN HWY|THORNDALE|PA|19372-1007|0000|03|3|2000|200209|1|11|000000000|1|01|201606|4|4|01|0|06|104587|242949|238354|B20|
010579071|RESURRECTION LIFE CHURCH ROCKFORD|% DOUGLAS BERGSMA|PO BOX 158|GRANDVILLE|MI|49468-0158|0000|03|3|7120|200210|1|10|000000000|1|01|201012|0|0|06|0|12||||X202|
010579122|ALPHA KAPPA PSI FRATERNITY|% ALPHA KAPPA PSI - OMICRON SIGMA C|801 E MAIN STREET BOX 7036|RADFORD|VA|24142-0001|8265|07|9|1000|199811|2|00|034000000|5|01|201706|0|0|02|0|06|0|0|0||OMICRON SIGMA CHAPTER
010579492|LATTER RAIN MISSION INTERNATIONAL|% FREDERIK J LEROUX|9348 75TH ST N|STILLWATER|MN|55082-9288|0000|03|3|1000|200206|1|10|000000000|1|01||0|0|06|0|12||||X21|
010579796|AMERICA ABROAD MEDIA||1701 PENNSYLVANIA AVE NW STE 300|WASHINGTON|DC|20006-5813|0000|03|3|1000|200206|1|15|000000000|1|01|201512|5|6|01|0|12|765543|1995632|1679816|A34|
010579900|IOWA COMMERCIAL REAL ESTATE ASSOCIATION|% SUE CLARK|PO BOX 71334|CLIVE|IA|50325-0334|0000|06|3|2000|201312|2|00|000000000|1|01|201610|0|0|02|0|10|0|0|0|S46|
010580274|LIVING WORD GLOBAL OUTREACH MINISTRIES|% GLORIA SELLERS|16124 PLYMOUTH DR|PLYMOUTH|IL|60428-4733|0000|03|3|7210|200505|1|10|000000000|1|01||0|0|06|0|12||||X21|
010580528|CONCERTS BY THE BAY INC|% MICHAEL REED|PO BOX 355|NORTH|VA|23128-0355|0000|03|3|1000|200208|1|15|000000000|1|01|201605|0|0|02|0|05|0|0|0|A68|
010580596|TALBOT COMMUNITY CONNECTIONS INC|% KETTERMAN KAREN|PO BOX 2615|EASTON|MD|21601-8950|0000|03|3|1000|200205|1|15|000000000|1|01|201606|3|3|02|0|06|60158|48081|48081|P112|
010580696|ILLINOIS LEATHERNECKS CENTRAL CHAPTER|% RICHARD D MILLER|139 E STODDARD AVE|VIRDEN|IL|62690-1134|0000|04|3|3000|200308|2|00|000000000|5|01|201606|0|0|02|0|06|0|0|0|P20|
010580916|INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS|% ROBERT SLUDER|4877 W COUNTY ROAD 700 S|GREENSBURG|IN|47240-7927|0264|05|9|3000|194012|2|00|263269279|5|01|201612|0|0|02|0|12|0|0|0||1270 LOCAL
010581008|ABUNDANT GRACE HOLINESS CHURCH OF THE APOSTOLIC FAITH INC|% JAMES R POWELL JR|PO BOX 10774|GOLDSBORO|NC|27532-0774|0000|03|3|7000|200712|1|10|000000000|1|01||0|0|06|0|12||||X21|
010581417|SAVE A YORKIE RESCUE|% MARILYN L FAUGHNER|2650 SHILLINGTON RD|SINKING SPG|PA|19608-1731|0000|03|3|1400|200601|1|15|000000000|1|01|201612|4|3|01|0|12|313151|95129|95129|D20|
010581479|NORTHERN LIGHT OUTREACH CENTER|% JEAN DONNER|1829 E 34TH ST N|SIOUX FALL|SD|57104-5432|0000|03|3|1000|200211|1|10|000000000|1|01||0|0|06|0|12||||X20|
010581980|GEDE FOUNDATION INC|% JENNIFER DOUGLAS ABUBAKAR|1875 I ST NW STE 500|WASHINGTON|DC|20006-5425|0000|03|3|1000|200207|1|15|000000000|1|01|201412|4|6|01|0|12|246803|1155123|1155123|Q30|
010582200|KENTUCKY PAINT HORSE CLUB|% TRACIE DUNN|PO BOX 1177|VERSAILLES|KY|40383-5177|0000|05|3|1000|201110|2|00|000000000|1|01|201612|0|0|02|0|12|0|0|0|K26|
010582339|NEW LEVEL SPORTS||400 MICHIGAN AVE W|BATTLE CREEK|MI|49037-2343|0000|03|3|1000|200203|1|15|317000000|1|01|201512|4|4|01|0|12|279108|149214|149214|O50|
010582384|ST STEPHEN BAPTIST CHURCH|% RUSSELL E MEDLEY|PO BOX 4095|MORGANTOWN|WV|26504-4095|0000|03|3|7000|200502|1|10|000000000|1|01||0|0|06|0|12||||X20|
010582722|FIRST VIETNAMESE BAPTIST CHURCH|% TERRI TRAN|1214 GOLDMINE CT|HYATTSVILLE|MD|20785-5837|0000|03|3|7000|200305|1|10|000000000|1|01||0|0|06|0|12||||X21|
010582725|SCHIEFFELIN MISSION MINISTRIES|% WILLIAM HOOKES|13706 OTHELLO AVE|CLEVELAND|OH|44110-2054|0000|03|3|7000|200308|1|15|000000000|1|01|201512|0|0|02|0|12|0|0|0|X99|
010582986|JOHNSTON GIRLS SOFTBALL ASSOCIATION||PO BOX 322|JOHNSTON|IA|50131-0322|0000|03|3|2100|201408|1|16|000000000|1|01|201612|3|4|01|0|12|70849|124684|124184|N62|
010583325|UNITED METHODIST COMMUNITY OUTREACH PROGRAM OF ROANOKE VIRGINIA||305 MOUNTAIN AVE SW|ROANOKE|VA|24016-4003|0000|03|3|2500|200307|1|15|000000000|1|01|201612|3|4|01|0|12|63781|243216|243216|P30|
010583522|SIGMA ALPHA EPSILON SOUTH CAROLINA BETA|%|800 UNIVERSITY WAY|SPARTANBURG|SC|29303-4932|0000|07|3|1000|201412|2|00|036279319|5|01|201612|0|0|02|0|12|0|0|0||
010583554|FAITH ASSEMBLY INTERNATIONAL CHRISTIAN FELLOWSHIP||400 MICHIGAN AVE W|BATTLE CREEK|MI|49037-2343|0000|03|3|7000|200203|1|10|000000000|1|01||0|0|06|0|10||||X21|PHILLIPS F HILDA
010583568|NURMI FAMILY FOUNDATION|% THOMAS NURMI|3025 UNIVERSITY TER NW|WASHINGTON|DC|20016-3462|0000|03|3|1000|200203|1|04|000000000|1|01|201612|5|4|00|1|12|899401|451724||T22|NURMI THOMAS D PRES
010583602|THE OHIO STATE UNIVERSITY|% DEBBIE HECK|265 SCOTT ALAN DR|MONROE|OH|45050-1622|5925|03|9|2000|201305|1|15|000000000|5|01|201706|0|0|02|0|06|0|0|0|O52|MID VALLEY WRANGLERS 4-H CLUB OF WA
010583866|OBSCURE ORGANIZATION|% THE OBSCURE ORGANIZATION|300 S JACKSON ST|ARLINGTON|VA|22204-1737|0000|03|3|2000|200305|1|15|000000000|1|01|201612|0|0|02|0|12|0|0|0|B99|
010584317|BANGLADESH HINDU CULTURAL ORGANIZATION||2376 GRAYLING ST|HAMTRAMCK|MI|48212-3660|0000|03|3|1700|200306|1|10|000000000|5|01||0|0|06|0|12||||X70|DUTTA HARI PRESIDENT
010584442|AMERICAN LEGION AUXILIARY|% AUDREY FARNSWORTH|302 1ST ST E|STEWARTVILLE|MN|55976-1225|0964|19|9|1000|194610|2|00|319907000|5|01|201609|0|0|02|0|09|0|0|0||0164 IVAN STRINGER
