134|659|It&#8217;s been a couple years since I&#8217;ve eaten at a restaurant without first looking it up on Yelp. While not 100% it&#8217;s definitely the best way to find a great place in the bay area.|Peter McRae|2010-03-05|1
135|659|Agree, regardless of solicited posts you will still get others who just feel strongly enough to post.  Society is a blend and I am good with that.I wonder when expert with &#8220;Yahoo Pipes&#8221; pulls a single site to grab neg reviews so everyone can watch?  A good review site would be worthwhile too|Dave Hanna|2010-03-05|1
136|659|Well, &#8220;life was like a box of chocolates, ya never know what you&#8217;re going to get&#8221;.  That&#8217;s the fun of it- experience and enjoy, some like wild and some like tame, who&#8217;s taste prevails anyway?|bizcoachpros|2010-03-05|1
137|659|You haven&#8217;t eaten at a restaurant without first consulting Yelp?  You need to get out a little more and learn to fly your freak flag.|johnny in bolivia|2010-03-05|1
138|659|This is one of those interesting things we face with the Internet and social networking today. It&#8217;s a bit like the wild west or the exploration of undiscovered country. I don&#8217;t know who is wrong in this and won&#8217;t make a judgement one way or the other but I am hearing similar stories like this one.|Madison (MST)|2010-03-05|1
139|659|Riddle me this&#8230;.Angie&#8217;s List has a &#8220;FETCH&#8221; program where you try to get your customers to review you (member or non members) How does this make any sense?  Yelp is saying &#8220;no&#8221; dont ask people to review you, dont tell people to come to yelp.  What?  As ochocinco would say &#8220;Child Pleaze&#8221;  Only thing that makes sense is using these reviews as extortion.  How else would they get smb&#8217;s to pay them?  Very shady!|CincySteve|2010-03-05|1
140|659|Yelp sales people have contacted me numerous times even though we keep telling them to STOP calling us.They should also be sued for continued sales calls even after repeated requests that they remove our phone number from their list.|Mikky|2010-03-05|1
141|659|This shows that with all their VC money they cannot successfully execute their business model. MyDocHub.com does doctor and dentist reviews, and does not pressure doctors with sales people. Most doctors contact us directly and we make sure that all their reviews stay as is.|MyDocHub.com Doctor Reviews|2010-03-05|1
142|659|I think there&#8217;s a difference here. Both Stoppelman and TechCrunch linked to posts that tell people not to offer discounts and incentives for review, and not to ask family and friends both of which I totally agree with.But, based on every single thing I&#8217;m reading here, it looks like she simply asked her customers to start reviewing her day spa. To me that&#8217;s a huge difference. If you&#8217;re a business that isn&#8217;t asking for reviews or feedback you&#8217;re probably not doing a good job of listening to your customers. I think you should ALWAYS be asking. It&#8217;s how you find out what&#8217;s working, find our what&#8217;s not, fix problems and get better.|Ron|2010-03-05|1
143|659|Sounds like the day spa needs to fire their publicist.  That said, Yelp&#8217;s CEO should choose his anti-attorney words wisely.  He&#8217;ll need his own legal eagles to defend or dismiss the suit.  Like it or not, lawyers are people, too.|Dino Baskovic|2010-03-05|1
144|659|Even if a store asks or a review, it would still be extortion on Yelp&#8217;s part to ask for money in order to not remove it.Requiring a store to advertise with Yelp in exchange for any form or adding/removing/editing of reviews amounts to extortion, plain and simple.|Mikky|2010-03-05|1
145|5765|I like very much the writings and pictures and explanations in your adress so I look forward to see your next writings.To provide useful information, please click to viewBose headphonesghd Hair StraightenerWomen is DakotaSundance UGG BootsThank you!|boseheadphones|2009-07-27|1
146|5765|This isn&#8217;t the first time people at Digg have commented about Kevin not being around to be consulted on website changes. Kevin isn&#8217;t the leader, Jay is the experienced CEO, Kev&#8217;s just the hipster that hacked it together with a $1000 programmer and a $99/mo server|Dan Grossman|2009-07-20|1
147|5765|This isn&#8217;t the first time people at Digg have commented about Kevin not being around to be consulted on website changes. Kevin isn&#8217;t the leader, Jay is the experienced CEO, Kev&#8217;s just the hipster that hacked it together with a $1000 programmer and a $99/mo server|Dan Grossman|2009-07-20|1
148|5766|&#8220;In short, this is totally ridiculous.&#8221;Well said.|Pete|2009-07-19|1
149|5766|Yeah it is ridiculous.  By the time the visitors click and get redirected where they supposed to be, they&#8217;ll be annoyed and completely lose interest in reading the linked article or web page.|Darren Hayes|2009-07-19|1
150|5766|I doubt it. It&#8217;s going to be obvious that it&#8217;s a digg link. Plus, at least you know the initial click will be safe, without needing to add a &#8220;preview.&#8221; or &#8220;#&#8221; or anything else.|josh|2009-07-19|1
151|5766|But sometimes people are in a rush.  They don&#8217;t really have the time or patience to wait and go through all the re-directions from one link to another.|Darren Hayes|2009-07-19|1
152|5766|What browser are you using that demands you wait for a page to fully load before clicking on a link that&#8217;s already displayed?|Dog Breath|2009-07-19|1
153|5766|I say, good on digg. Otherwise what a pain it would be to try to get the comments.|Dog Breath|2009-07-19|1
154|5766|http://tinyurl.com/ was surely the first to offer such a service and it&#8217;s been around for eons. I&#8217;ve never heard of it doing anything except redirect straight to the URL you intended, so why not just use that?|Phil|2009-07-19|1
155|5766|&gt;&gt; I’ve never heard of it doing anything except redirect straight to the URL you intendedChange the URL to http://preview.tinyurl.com/whatever and you will get a preview landing page with TinyURL &#8211; they were actually one of the first to implement this sort of feature.Completely different though, the digg page has to load several hundred KB of javascript and comments that I&#8217;m just not interested in.|Brenton|2009-07-19|1
156|5766|I made a Digg Url for this article http://digg.com/u190eZ &#8230;. it seems to  be showing me the article with the Digg Bar at the top and not the Digg Home Page as mentioned in the post &#8230;.|Ashu|2009-07-19|1
157|5766|Interestingly now it is dong exactly as the post states taking me to http://digg.com/software/DiggBar_Commits_Career_Suicide_Redirects_Users_To_Digg_Home|Ashu|2009-07-19|1
158|5766|It will go directly to the article if you&#8217;re logged into Digg, but for those who are not logged into Digg or who don&#8217;t have a Digg account it goes to the comments page.|Brad Jashinsky|2009-07-19|1
159|5766|That&#8217;s because you&#8217;re currently logged into Digg. If you log out of Digg and try to go to the link again it will go to the digg.com page for the article.|Mazy Kazerooni|2009-07-19|1
160|5766|I wasn&#8217;t logged in at all(hardly use digg), just added the perpended digg.com/ to the URL and then pasted it again on a new tab(chrome) with the digg Url.After 3-4 tries &#8230;. it finally took me to the comments landing page. (Still not logged into Digg)|Ashu|2009-07-19|1
161|5766|It seems to be a little inconsistent.  When I was logged in, it took me directly to the article. When I then logged out, it took me directly to the article, but then I tried it (logged out) from a different browser and it took me to the Digg homepage.|Jason Kincaid|2009-07-19|1
162|5766|I&#8217;d bet that&#8217;s totally by design. The first couple clicks are usually done by the poster (link creator) to make sure it worked right.Digg is tricking the user into thinking that the link is going direct, and then changing it after the fact.Shady is too kind of a word.|Mark Thomson|2009-07-19|1
163|5766|Sounds good to me. They might as well try to be different. People will just have to understand that digg links are to &#8220;comments&#8221; about news, rather than news.|josh|2009-07-19|1
164|5766|They can change the behavior for new links moving forward, but they&#8217;re breaking a handshake agreement with their users who intended for search engines to a follow a 301-redirect to their site.  Publishers may lose PageRank to Digg which makes the move unethical.|Peter Warnockcan|2009-07-19|1
165|5766|Good picture. Yeah they just shot themselves in the foot. It may not be as bad in the short run, but in the long run of things; perception and trust has been really broken.James F.TwitterBackground.com|James F.|2009-07-19|1
166|5766|shady company|silicon valley dropout|2009-07-19|1
167|5766|They are discussing this on TWiT with Kevin Rose now. http://live.twit.tv|Greg|2009-07-19|1
168|5766|wow that&#8217;s really lame. Not going to ever use Digg&#8217;s shortening service.|Jason Wagner|2009-07-19|1
169|5766|This isn&#8217;t a problem. Digg didn&#8217;t start as a link shortening service, but as a social news site. The shortened URLs are simply a convenience to link to Digg&#8217;s comments and voting functions. The other shortening services began life with a single responsibility.|Andrew Hallock|2009-07-19|1
170|5766|Except Digg positioned this as a link shortening service.  And they changed the functionality without giving anyone any warning.  This was a bad move.|Jason Kincaid|2009-07-19|1
171|5766|I wonder when bit.ly will do this.  I don&#8217;t like it all, but it is oh-so-monetizable.the tempation could be too great.|davebroham|2009-07-19|1
172|5766|They&#8217;re (still) a startup. Expect them to be figuring things out along the way.True, they should have warned folks or thought things through initially (and not sold it as a traditional URL shortener for a couple of months), but it&#8217;s not the end of the world that they didn&#8217;t. There are plenty of other standard shorteners available for people who don&#8217;t like this.|Andrew|2009-07-19|1
173|5766|I&#8217;m fine with the &#8216;let them experiment&#8217; startup mentality.  But not alerting users to the change is sleazy.|Jason Kincaid|2009-07-19|1
174|5766|There&#8217;s irony in this comment somewhere|Neil|2009-07-22|1
175|5766|If people wanted to link to the comments of the article they would do it, they have a perfectly good url to c/p to do that. What BS.|DemoGen|2009-07-19|1
176|5766|i hate the digg bar.Stumble guys (Su.pr) did a much better job.|Saad Kamal|2009-07-19|1
177|5766|Sounds not bad to me. I always wanted some more info about the site instead of going directly to some page. It shows what&#8217;s hot and new at digg about the site.|lm54|2009-07-19|1
178|5766|URL shortening services ARE evil, Josh is absolutely right.Tim Berners-Lee has been telling us since the day he invented the web&#8230; URLs should be as permanent as possible, adding temporary indirection and using services that can change where a URL points to just go against the whole fabric of the web.|Dan Grossman|2009-07-19|1
179|5766|helps Google though, because the more scattered and unpredictable the web gets the more we have to rely on search|davebroham|2009-07-19|1
180|5766|+1|Herb|2009-07-20|1
181|5766|-1and the less annotation data Google has to weight the listings|MarshallClark|2009-10-07|1
182|5766|Play Digg off Keyboard Cat&#8230;|Jeff|2009-07-19|1
183|5766|digg isnt a link shortening service, that is merily one of their features to be twitter friendly.THEY LINK TO THEIR OWN WEBSITE??? *GASP* reminds me of a certain twitter/iphone/google blog that links to themselves 25 times in a single article|anonymous|2009-07-19|1
184|5766|the title is also misleading, the diggbar hasnt changed.|anonymous|2009-07-19|1
185|5766|Hate the diggbar. Digg isn&#8217;t what it usedto be. They&#8217;re a little too big for their britches now, imo.|Jyoseph|2009-07-19|1
186|5766|I think this isn&#8217;t that bad of an idea! I think the DiggBar was far better and they should keep it.  However, no one is making you use their URL shortner.  Bit.ly works fine and it&#8217;s Twitter&#8217;s default.  If you are going to go out of your way to choose another one, then their has to be a reason for you to choose a particualar service.With this service, you now get to the Digg page and for a good reason.  Digg is a social bookmarking service, NOT a URL shortener.  They have no business providing a mirror service to Bit.ly.  I think it&#8217;s a good idea because I will only use it if I wan&#8217;t my links to go to the Digg page first.|Spencer Schoeben|2009-07-19|1
187|5766|I get the logic of why they did this, but to not think through the other side of it and realize how pissed people would be was a little shortsighted.|Michael Arrington|2009-07-19|1
188|5766|Agreed.|Jay Cuthrell|2009-07-19|1
189|5766|I just started an act.ly twitter petition: http://act.ly/9utweet this: petition @digg to stop hijacking twitter links. no bait and switch! http://act.ly/9u retweet to sign #digg #goodbyedigg|Jim Gilliam|2009-07-19|1
190|5766|I dont like how digg has evolved recently and Im glad I didnt install the new toolbar.|eCommerceHenry|2009-07-19|1
191|5766|This must be the &#8220;ballsy move&#8221; Rose was talking about&#8230;|Brian Reavis|2009-07-19|1
192|5766|TechCrunch has become the Valleywag of the web.POS!|ianubis|2009-07-19|1
193|5766|That doesn&#8217;t even make sense. Valleywag is on the web.|Jason Kincaid|2009-07-19|1
194|5766|+1|MG Siegler|2009-07-19|1
195|5766|++|Jay Cuthrell|2009-07-19|1
196|5766|+++|Spencer Schoeben|2009-07-19|1
197|5766|who&#8217;s valleywag?|10things.me|2009-07-19|1
198|5766|To be fair, it&#8217;s not like there aren&#8217;t other url shortening services around. I think Digg have done what&#8217;s good for Digg users &#8211; who do use the site for the intended purpose.I do think they&#8217;ll lose a lot of non-digg users who might otherwise have used the bar&#8230; which might turn out to be a short-sighted move as their user-base starts to thin.However, in conclusion, surely they are doing what&#8217;s best for Digg users, and that is their purpose.Justin.|Justin Bellinger|2009-07-19|1
199|5766|This isn&#8217;t surprising at all and frankly I have no problem with it. I would have rather had it do this from the beginning but from my perspective the digg URL shortening service isn&#8217;t a competitor to bit.ly or tinyurl it is basically just for digg users to exchange links. And as long as they aren&#8217;t framing my content I have no problem with it.|mickerlodeon|2009-07-19|1
200|5766|agree, who uses digg anyway. plus it&#8217;s 8 letters|10things.me|2009-07-19|1
201|5766|Yep. That is more than stupid.It is all over twitter about this stupid change.CheersMarc|Marc Krisjanous|2009-07-19|1
202|5766|Yeah, ridiculous. They&#8217;ll cave and restore the original functionality. I betcha.|Needmoney.com|2009-07-19|1
203|5766|Raise your hand if you&#8217;re surprised this would be abused in a user-hostile way.|EH|2009-07-19|1
204|5766|Who actually visits digg anymore anyway? Their investors are smacking their balls. They want moar money MOARRR|john doe|2009-07-19|1
205|5766|I&#8217;m not clear on the reasons for this but Digg related articles seem to elicit many more replies that reference &#8220;balls&#8221;.My only real comment is that Digg&#8217;s community filtering technology is far more interesting than a redirection flubb &#8212; be it planned or not.  The redirection flubb is a distraction from the talents of the team that built their commenting engine.Drawing a browser to that commenting engine is a flawed decision.  Rather, highlighting or licensing this commenting system would be better.If DISQUS can pull it off, you know Digg could.|Jay Cuthrell|2009-07-19|1
206|5766|They will have to change it back soon or else no one will be using it in the future. Which means it will go to the internets dark abyss of failures. Its all up to Digg! lol|LOLGeek|2009-07-19|1
207|5766|i have to say that&#8217;s not a bad move for digg fans, and ONLY for them. I think digg should try to integrate with twitter in a different dimension.If you &#8216;re looking for some fresh ideas on link sharing, try  visiting http://10things.me/|10things.me|2009-07-19|1
208|5766|It appears they&#8217;ve killed it in one fell swoop.|Gadget Sleuth|2009-07-19|1
209|5766|What is digg?|JamesP|2009-07-19|1
210|5766|I just get the feeling that Digg is on the slip&#8230;|Craig Hughes|2009-07-19|1
211|5766|Kevin Rose was on vacation for the past 2 weeks and just got the news about 2 hours ago of what happened. He is peed!|Mark N|2009-07-19|1
212|5766|i can sell you a pet rock|silicon valley dropout|2009-07-19|1
213|5766|Uugh? As you probably know by now, you put your foot in your mouth (or should&#8217;ve) with your comment.|Mark N|2009-07-19|1
214|5766|@silvaldropout Mark N is indeed correct, Kevin Rose just twittered that he had no idea of the change.|Collin1000|2009-07-19|1
215|5766|you too|silicon valley dropout|2009-07-19|1
216|5766|From @kevinrose:just now reading the digg short url discussion, I was not aware this changed and will check in on it tomorrow (was on vacation for 2 weeks)http://twitter.com/kevinrose/status/2729862918I do hope that he fixes it.  I agree, this is absolutely awful.|Andrew Hays|2009-07-19|1
217|5766|This sounds hypocritical coming from Techcrunch. I remember when Techcrunch pulled a bait-and-switch last year by linking company url&#8217;s in articles to your Crunchbase entry. Of course after massive backlash you changed it back to go to the company&#8217;s url.What&#8217;s different with Digg?|Mike|2009-07-19|1
218|5766|I don&#8217;t see what the big deal is. I would rather be taken to a page that tells me what the site is about instead of blindly being led into potential malware or NSFW material site. You still need to click on the link which right on top of the page to go see site.|Giancarlo Caparo|2009-07-19|1
219|5766|Using obfuscated links just ads one more single point of failure to already unstable system. Stop using those.|Harri Paavola|2009-07-20|1
220|5766|Advertise.com stealing 4 billions impressions a month by illegal redirects|Geoff|2009-07-20|1
221|5766|I have tried Twoak and Oork. My favorite currently is Twoak. It is pretty good.|Guias Local|2009-07-20|1
222|5766|I can&#8217;t stand the DiggBar. It causes the page load to be drastically slower in my browser (even causing the browser to freeze up a couple of times). Another thing that I don&#8217;t like is that in Digg&#8217;s RSS feeds, the urls go to the Digg page and comments (even if logged into the system already) and it takes yet another click to get to the psuedo-real destination in the DiggBar frame. I&#8217;ve dramatically lessened my activity on Digg as a result of this added feature.|Chris Brown|2009-07-20|1
223|5766|Desperate to get more traffic. Twitter is stealing the thunder.|geekevaluation|2009-07-20|1
224|5766|Very shortsighted move. The benefit of the digg bar was that it served as a handy URL shortener that allowed you to bookmark and share the page at teh same time. But most important of all it redirected without people having to click through digg. For digg to take part of that functionality away for users that are not logged in or do not have a digg account is a major problem and for me a reason to stop using the service.|Christian Prada|2009-07-20|1
225|5766|Right now, I&#8217;m seeing the diggbar functioning the same as when it first launched &#8211; always framing itself, whether one is logged in to digg or not.IMHO, the best model was when a logged in digg user got the frame, but otherwise the standard (moved permanently) redirect occurred.|Tollie Williams|2009-07-21|1
226|5766|I like very much the writings and pictures and explanations in your adress so I look forward to see your next writings.To provide useful information, please click to viewBose headphonesghd Hair StraightenerWomen is DakotaSundance UGG BootsThank you!|boseheadphones|2009-07-27|1
227|5767|What is Playdom? you mean Playfish right?|Payam Dastmalchi|2009-07-19|1
228|5767|You didn&#8217;t read the post?|Damian Martin|2009-07-19|1
229|5767|Looks like PlayFish is doing a Blue Ocean Strategy, I&#8217;d be interested in trying to put their strategy into an ERRC (eliminate-reduce-raise-create) grid &#8230;|Paul Pajo|2009-07-19|1
230|5767|It&#8217;s not really a blue ocean strategy, but that doesn&#8217;t make it any less smart. These are Red Ocean games in the world of gaming.  Playfish has a version of Brain Age, Worms, etc etc. focusing on how to &#8220;Facebook-it&#8221; instead of the having to worry about the core of the mechanics. None of the games are wholly original and blue ocean, but they are to FB which makes it an excellent tactical and strategic win for Playfish.It&#8217;s just that instead of adapting games from other Facebook games, they are looking to the world of Nintendo for their inspiration. Well done.|Nabeel Hyatt|2009-07-20|1
231|5767|It&#8217;s Zynga&#8230; not Zygna&#8230;|zygna|2009-07-19|1
232|5767|what ever happened to short concise postings ? ,|mikae|2009-07-19|1
233|5767|go to twitter|zygna|2009-07-19|1
234|5767|Very impressive, the commitment to developing a quality product is really refreshing in the social media space. As the article says most of the early profits on platforms like Facebook were made through spamming combined with first mover advantage.Now that Facebook has tightened up the restrictions and anti-spam measures on their platform it seems that there is space for companies that place high value on careful and well researched product development like this.|Startupwizz|2009-07-19|1
235|5767|Very nice recap of the online social network gaming space for those of us just reading about it on the periphery.  Thanks Sarah.|Dan S.|2009-07-19|1
236|5767|this is nice click-funnel to her BW column, but here&#8217;s a translation:orig:When I wrote my BusinessWeek column on Zygna a while back, every venture capitalist in the Valley told me that Playdom was the company’s biggest competitor.translated:After my BusinessWeek column ran, all of the other competitors to Zynga started calling, wanting equal exposure. Like most UK Internet companies Playfish was the most desperate for legitimate press, so here we are.&#8221;HTH|EH|2009-07-19|1
237|5767|Excellent good sarcasm|Dhulipalla Prudhvi|2009-07-19|1
238|5767|Real translation:&#8220;I like hobnobbing with VCs, it makes me feel cool and important, and some of them are quite handsome.  Nevermind that they&#8217;re a small clique, after flirting with all the tall guys it seemed like enough different opinions to write a story.  I couldn&#8217;t be bothered talking to anyone else, especially ugly normal people.  Editor, what editor?&#8221;|Marco|2009-07-19|1
239|5767|Playfish&#8217;s geo challenge does a better job teaching geography than most teachers which is why there games tend to rock.|Gebadia Smith|2009-07-19|1
240|5767|so expertise and thoughtful production are not a dying art after all?|Mark|2009-07-19|1
241|5767|i m afraid they still are and playfish is the exception|10things.me|2009-07-19|1
242|5767|Sarah, you&#8217;re way too influenced by the company&#8217;s management. If you really wanted to know what the potential of the company is, you should talk to its users, not its management.|Brian S.|2009-07-19|1
243|5767|My wife and I love the Playfish games. I sometimes find &#8220;Playfish, Inc&#8221; on my bank statements and figure out exactly how she does so well|Playfish User|2009-07-19|1
244|5767|Easy &#8211; just check the ratings and reviews in their facebook games. I &#8216;m doing facebook development myself and have utmost respect for the quality of their work. i wish i had the resources to do what they do.|10things.me|2009-07-19|1
245|5767|Wow when I first seen the logo I thought it was plenty of fish the popular free dating website, as I was reading the article I thought that cant be right why would a dating site be a threat to this online business|Al|2009-07-19|1
246|5767|It&#8217;s a good oportunity to say: ZYNGA TU MADRE MIKE ARRINGTON!|Juan Carlos|2009-07-19|1
247|5767|lol &#8220;Hiyo&#8221;&#8230; http://www.youtube.com/watch?v=Ji-cT58rgNc|Guias Local|2009-07-20|1
248|5767|playfish is waay waaaay ahead of zynga in terms of anything relating to quality. zynga is all about making a quick buck by sending out span and abusing users. playfish is a proper game company. in fact, their games could very well stand on their own outside of social networks (they are not very social).|10things.me|2009-07-19|1
249|5767|Hit the nail on the head.|Ben|2009-07-19|1
250|5767|Apple have held up Zynga&#8217;s iPhone mafia wars update for over a month. Zynga definitely have the best Mafia game on FB and the iPhone but it looks like this delay by Apple could cost them since many players are abndoning ship. Without this update that is months overdue and now delayed by Apples approval process, most of the players cannot advance or have no purpose to play since they have reached all the goals or don&#8217;t want to since the update brings fixes which they need to move forward.|Jessica|2009-07-19|1
251|5767|Spot on.  I&#8217;m mystified how Zynga has been able to avoid backlash from their blatant, &#8220;copy everyone&#8217;s else ideas&#8221; mentality.  Glad to see Playfish being rewarded for focusing on fresh, unique, and high-quality games.|Nitin Malhotra|2009-07-19|1
252|5767|great article&#8230;. would love to see more of this type of reporting|Gary Sheynkman|2009-07-19|1
253|5767|finally something not about twitter|Gerardo|2009-07-19|1
254|5767|Amen to Gerardo. it&#8217;s nice to have a change from something un-twitter. Playfish makes great games that everyone enjoys. Especially games that can be played at work  http://appuseful.com|Charles Zhang|2009-07-20|1
255|5767|Can you please link to the website, you&#8217;re writing about, thx|maik|2009-07-20|1
256|5767|Nice to see you looking beyond Zynga and the USA for the online games market. I&#8217;ve met Kristian twice and seem him pitch once. He is clear and concise and certainly knows where he is going plus his company is particularly well funded for a European starttup. Playfish is going places in its space that much is certain, I did not know they were already profitable so congrats. Also I think that this is one industry where European companies better understanding of cultural differences,  the fact we need to focus on quality and profits might give us an advantage. Actually the leaders in the space are in Europe and Asia not the USA..  There are some really strong players in Europe already other than playfish,  companies like:  GameForge, Dofus, eRepublik (my company), Moshi Monsters etc&#8230; that are doing extremely well. Its a very exciting and fun space to be in.|Alexis Bonte|2009-07-20|1
