Physical|Horizon|BOOK|2006|6|3|Student affairs||Graphic novels, Comic books strips etc||
Physical|Horizon|SOUNDDISC|2006|6|1|We are the only friends we have||Rock music 2001 2010||
Physical|Horizon|VIDEOCASS|2006|6|1|jury of her peers||Short films, African American teenagers Social conditions Drama, Youth and violence United States Drama||
Physical|Horizon|SOUNDDISC|2006|6|4|Sticks scones||Mystery fiction, Bear Goldy Fictitious character Fiction, Women in the food industry Fiction, Cookery Fiction||
Physical|Horizon|VIDEODISC|2006|6|12|CQ||Adventure films, Video recordings for the hearing impaired, Feature films, Motion pictures Production and direction Drama, Actresses Drama||
Physical|Horizon|VIDEOCASS|2006|6|2|Bound for glory||Guthrie Woody 1912 1967, Composers United States Biography||
Physical|Horizon|BOOK|2006|6|1|Israel||Postcards, Israel Description and travel Juvenile literature, Israel Description and travel||
Physical|Horizon|SOUNDCASS|2006|6|3|twenty one balloons||Voyages and travels Fiction, Balloons Fiction, Krakatoa Indonesia Eruption 1883 Fiction||
Physical|Horizon|SOUNDDISC|2006|6|2|Paso a paso||Songs Spanish, Popular music 2001 2010, Popular music Puerto Rico 2001 2010||
Physical|Horizon|ER, VIDEODISC|2006|6|7|Great escape [videorecording] / a Windfall Films production for Nova/WGBH Boston ; produced by David Dugan ; written and directed by Mark Radice.||Prisoner of war escapes Poland, Stalag Luft III, Video recordings for the hearing impaired, Video recordings for people with visual disabilities|WGBH Boston Video,|[2005]
Physical|Horizon|SOUNDCASS|2006|6|2|Scoundrel time||Hellman Lillian 1906, Dramatists American 20th century Biography||
Physical|Horizon|VIDEOCASS|2006|6|2|Afro Caribbean step with Debra Bono||Aerobic dancing, Exercise music||
Physical|Horizon|SOUNDDISC|2006|6|3|Images of Africa||Music South Africa, Folk music South Africa, Popular music South Africa 1991 2000, Songs South Africa||
Physical|Horizon|BOOK|2006|6|1|Gypsy, a memoir.|Lee, Gypsy Rose, 1914-1970|Lee Gypsy Rose 1914 1970, Entertainers United States Biography|Harper|[1957]
Physical|Horizon|BOOK|2006|6|1|Kabbalah of money insights on livelihood business and all forms of economic behavior||Economics Religious aspects Judaism, Judaism and social problems, Jewish ethics, Judaism Economic aspects||
Physical|Horizon|SOUNDDISC|2006|6|1|Piano trio no 2||Piano trios||
Physical|Horizon|BOOK|2006|6|3|Memorias de una geisha||Japan History 20th century Fiction, Geishas Fiction, Women Japan Fiction||
Physical|Horizon|BOOK|2006|6|3|Fox on the job||Humorous stories, Foxes Fiction||
Physical|Horizon|BOOK|2006|6|1|When French women cook : a gastronomic memoir / Madeleine Kamman.|Kamman, Madeleine|Cooking French, Cooking France History, Women cooks France History|Ten Speed,|2002.
Physical|Horizon|SOUNDCASS|2006|6|1|October suite||Bildungsromans, Domestic fiction, Parent and child Fiction, Sisters Fiction, Young women Fiction, African American families Fiction||
Physical|Horizon|BOOK|2006|6|4|Sundays at Moosewood Restaurant / by the Moosewood Collective.||Moosewood Restaurant, Vegetarian cooking, Cooking Natural foods, International cooking|Simon and Schuster,|c1990.
Physical|Horizon|BOOK|2006|6|1|anorexia diaries a mother and daughters triumph over teenage eating disorders||Mothers and daughters, Rio Tara M Health, Rio Tara M Diaries, Rio Linda M Diaries, Anorexia nervosa Patients United States Diaries, Anorexia nervosa Patients United States Family relationships||
Physical|Horizon|BOOK|2006|6|1|Strawberry sunday a John Marshall Tanner novel||||
Physical|Horizon|BOOK|2006|6|1|The hunt for zero point : inside the classified world of anti-gravity technology / Nick Cook.|Cook, Nick|Research aircraft History, Antigravity Research History, Aeronautics Military Research History, Military weapons Research History, Defense information Classified History|Broadway Books,|2002.
Physical|Horizon|BOOK|2006|6|4|mole sisters and the rainy day||Sisters Juvenile fiction, Moles Animals Juvenile fiction||
Physical|Horizon|BOOK|2006|6|3|dictionary of wholesome foods a passionate A to Z guide to the earths healthy offerings with more than 140 delicious nutritious recipes||Food Dictionaries, Cookery Dictionaries||
Physical|Horizon|BOOK|2006|6|2|casa de los esp¡ritus||||
Physical|Horizon|BOOK|2006|6|2|Investing 101||Finance Personal, Mutual funds, Investments, Stocks, Bonds||
Physical|Horizon|VIDEOCASS|2006|6|3|Pilates for dummies||Exercise, Physical fitness, Pilates method||
Physical|Horizon|BOOK|2006|6|1|Hai shang fan hua meng / Wang Anyi zhu.|Wang, Anyi, 1954-||INK yin ke chu ban you xian gong si,|2003.
Physical|Horizon|BOOK|2006|6|6|Business plans that work includes actual plans that successfully attracted financing||Business planning, Small business Management||
Physical|Horizon|BOOK|2006|6|6|James Deans a Moe Prager mystery||Mystery fiction, New York N Y Fiction, Private investigators New York State New York Fiction, Missing persons Fiction, Retirees Fiction, Legislators Fiction, Ex police officers Fiction, Prager Moe Fictitious character Fiction||
Physical|Horizon|BOOK|2006|6|4|The living pond : water gardens with fish & other creatures / Helen Nash.|Nash, Helen, 1944-|Water gardens, Fish ponds, Aquatic animals|Sterling Pub.,|2000.
Physical|Horizon|BOOK|2006|6|2|One two three jump||Frogs Fiction, Jumping Fiction, Dragonflies Fiction||
Physical|Horizon|VIDEOCASS|2006|6|8|Dancer in the dark||Video recordings for the hearing impaired, Feature films||
Physical|Horizon|BOOK|2006|6|1|Great War in Africa 1914 1918||World War 1914 1918 Africa||
Physical|Horizon|BOOK|2006|6|2|How to do everything with your digital camera||Photography Digital techniques Handbooks manuals etc, Digital cameras Handbooks manuals etc||
Physical|Horizon|BOOK|2006|6|1|Bill of Rights||Civil rights, United States Constitution 1st 10th Amendments Juvenile literature, United States Constitution 1st 10th Amendments||
Physical|Horizon|BOOK|2006|6|1|Pains of youth / Ferdinand Bruckner ; translated by Daphne Moore.|Bruckner, Ferdinand, 1891-1958||Absolute Classics,|1989.
Physical|Horizon|BOOK|2006|6|3|The turning : new stories / Tim Winton.|Winton, Tim|Australia Social life and customs Fiction|Scribner,|2005.
Physical|Horizon|BOOK|2006|6|1|Who was Eleanor Rigby? : and 908 more questions and answers about the Beatles / Brandon Toropov.|Toropov, Brandon|Beatles Miscellanea|HarperPerennial,|c1996.
Physical|Horizon|BOOK|2006|6|4|Things I like||Play Fiction, Chimpanzees Fiction||
Physical|Horizon|VIDEOCASS|2006|6|1|Rhodes the life legend of Cecil Rhodes||Video recordings for the hearing impaired, Television plays, Rhodes Cecil 1853 1902 Drama, Statesman Africa Southern Biography Drama, Capitalists and financiers Africa Southern Biography Drama||
Physical|Horizon|BOOK|2006|6|2|Sandwiched||Love stories, Middle aged women Fiction, Sandwich generation Fiction||
Physical|Horizon|BOOK|2006|6|1|Izumrudy proroka roman||Love stories, Adventure fiction||
Physical|Horizon|BOOK|2006|6|1|Totem poles / by Jennifer Frantz ; illustrated by Allen Eitzen.|Fox, Jennifer, 1976-|Totem poles Juvenile literature, Haida Indians Rites and ceremonies Juvenile literature, Indians of North America British Columbia Rites and ceremonies Juvenile literature, Indians of North America Alaska Rites and ceremonies Juvenile literature, Northwest Coast of North America Juvenile literature|Grosset & Dunlap,|2001.
Physical|Horizon|VIDEODISC|2006|6|6|voyage of La Amistad a quest for freedom||Abolitionists United States, Slave insurrections United States, Amistad Schooner, Slave trade United States History 19th century||
Physical|Horizon|BOOK|2006|6|1|Schwinn bicycles / Jay Pridmore & Jim Hurd.|Pridmore, Jay|Schwinn Bicycle Company History, Bicycle industry United States History|Motorbooks International,|1996.
Physical|Horizon|BOOK|2006|6|1|Fly||Flies Juvenile literature||
Physical|Horizon|BOOK|2006|6|1|After silence rape and my journey back||Raine Nancy Venable, Women Crimes against United States, Rape victims United States Psychology, Violent crimes United States Psychological aspects, Rape victims United States Family relationships||
Physical|Horizon|BOOK|2006|6|1|maze of murders an Inspector Alvarez novel||Alvarez Enrique Fictitious character Fiction, Police Spain Majorca Fiction, Murder Investigation Spain Majorca Fiction||
Physical|Horizon|BOOK|2006|6|1|Discover historic Washington state : a travel guide to hundreds of historical places in the Evergreen State / George and Jan Roberts.|Roberts, George|Washington State Guidebooks|Gem Guides Book Co.,|1999.
Physical|Horizon|BOOK|2006|6|1|Alone in the world : orphans and orphanages in America / Catherine Reef.|Reef, Catherine|Orphans United States History Juvenile literature, Orphanages United States History Juvenile literature, Orphans History Juvenile literature, Orphanages History Juvenile literature|Clarion Books,|c2005.
Physical|Horizon|BOOK|2006|6|3|Torso a true crime graphic novel||Detective and mystery comic books strips etc, Ness Eliot Comic books strips etc, Serial murders Ohio Cleveland Comic books strips etc, Homicide investigation Ohio Cleveland Comic books strips etc||
Physical|Horizon|SOUNDDISC|2006|6|5|Etudes op 10 Barcarolle op 60 Sonata no 2||Piano music, Sonatas Piano||
Physical|Horizon|BOOK|2006|6|1|Circling the drain stories||Psychological fiction American, Loss Psychology Fiction, Women United States Psychology Fiction||
Physical|Horizon|VIDEODISC|2006|6|13|ER The complete third season||Video recordings for the hearing impaired, Hospitals Emergency service Drama, Emergency physicians Illinois Chicago Drama||
Physical|Horizon|BOOK|2006|6|1|The gift of the magi / O. Henry ; illustrations by Lisbeth Zwerger ; script by Michael Neugebauer.|Henry, O., 1862-1910|Christmas Fiction, Gifts Juvenile fiction|Picture Book Studio : Distributed by Alphabet Press,|c1982.
Physical|Horizon|VIDEOCASS|2006|6|1|Stunt man||Feature films||
Physical|Horizon|SOUNDDISC|2006|6|1|Pigs in heaven [sound recording] / by Barbara Kingsolver.|Kingsolver, Barbara|Domestic fiction, Love stories|Recorded Books,|p1993.
Physical|Horizon|BOOK|2006|6|1|Treasury of stories for four year olds||Short stories, Childrens stories||
Physical|Horizon|BOOK|2006|6|1|Stamping with style : sensational ways to decorate paper, fabric, pollymer clay, and more / Katherine Duncan Aimone.|Duncan-Aimone, Katherine|Rubber stamp printing, Interior decoration Amateurs manuals|Lark Books,|2001.
Physical|Horizon|BOOK|2006|6|10|Mary, Queen of Scots, queen without a country / by Kathryn Lasky.|Lasky, Kathryn|Mary Queen of Scots 1542 1587 Childhood and youth Juvenile fiction, Kings queens rulers etc Fiction, Diaries Fiction, France History Henry II 1547 1559 Juvenile fiction, Historical fiction|Scholastic,|c2002.
Physical|Horizon|BOOK|2006|6|1|last king Romes greatest enemy||Historical fiction, Biographical fiction, Rome History Fiction, Mithridates VI Eupator King of Pontus ca 132 63 B C Fiction||
Physical|Horizon|BOOK|2006|6|1|Perfect image||Horses Fiction||
Physical|Horizon|BOOK|2006|6|1|Taming the heiress||Love stories, Inheritance and succession Scotland 19th century Fiction||
Physical|Horizon|BOOK|2006|6|1|Driving under the cardboard pines and other stories||||
Physical|Horizon|BOOK|2006|6|2|Writing smarts a girls guide to writing great poetry stories school reports and more||Creative writing Juvenile literature, Language arts Elementary Juvenile literature, Creative writing Elementary education Juvenile literature, English language Composition and exercises Juvenile literature, English language Composition and exercises Study and teaching Elementary Juvenile literature||
Physical|Horizon|BOOK|2006|6|3|Beyond Jennifer Jason Madison Montana what to name your baby now||Names Personal United States||
Physical|Horizon|BOOK|2006|6|1|Mei qiu sheng si Moye meng Zhang Daqian chuan qi||Zhang Daqian 1899, China painters Biography||
Physical|Horizon|BOOK|2006|6|2|Crocheting school : a complete course / [English translation by Sterling Publishing Company].||Crocheting|Sterling Pub. Co.,|c2004.
Physical|Horizon|BOOK|2006|6|1|children of Nepal||Children Nepal Juvenile literature, Nepal Juvenile literature, Nepal, Nepal Social life and customs||
Physical|Horizon|BOOK|2006|6|1|Black macho and the myth of the superwoman||African American men, African American women, African Americans Psychology, Identity Psychology United States, Sex role United States||
Physical|Horizon|BOOK|2006|6|2|Hidden Boston Cape Cod including Cambridge Lexington Concord Provincetown Marthas vineyard and Nantucket||Boston Mass Guidebooks, Massachusetts Guidebooks, Cape Cod Mass Guidebooks||
Physical|Horizon|BOOK|2006|6|1|Tolstoy on education||Education Philosophy||
Physical|Horizon|SOUNDDISC|2006|6|1|Elizabeth original motion picture soundtrack||Motion picture music||
Physical|Horizon|SOUNDDISC|2006|6|2|Overtures [sound recording] / Gioacchino Rossini.|Rossini, Gioacchino, 1792-1868|Overtures|Philips,|[1985?], p1980.
Physical|Horizon|BOOK|2006|6|1|Ted Hughes : the life of a poet / Elaine Feinstein.|Feinstein, Elaine|Hughes Ted 1930 1998, Poets English 20th century Biography|W.W. Norton,|2001.
Physical|Horizon|BOOK|2006|6|2|Genius denied : how to stop wasting our brightest young minds / Jan and Bob Davidson, with Laura Vanderkam.|Davidson, Jan|Gifted children Education United States|Simon & Schuster,|c2004.
Physical|Horizon|BOOK|2006|6|1|curse confronting the last unmentionable taboo menstruation||Menstruation Public opinion, Menstruation Social aspects||
Physical|Horizon|SOUNDCASS|2006|6|1|Cast a road before me||Christian fiction, Bildungsromans, Young women Fiction, Kentucky Fiction, Mothers Death Fiction, Cincinnati Ohio Fiction||
Physical|Horizon|MUSIC|2006|6|1|40 French songs, [music] for voice and piano. [English translation by Edith Braun and Waldo Lyman] High.|Kagen, Sergius|Songs High voice with piano, Songs French|International Music Co.|[c1952]
Physical|Horizon|SOUNDDISC|2006|6|1|South Pacific original orchestrations||Musicals||
Physical|Horizon|BOOK|2006|6|1|Pippin the Christmas pig / by Jean Little ; illustrated by Werner Zimmermann.|Little, Jean, 1932-|Pigs Fiction, Christmas Fiction, Gifts Juvenile fiction, Animals Fiction|Scholastic Press,|2004.
Physical|Horizon|BOOK|2006|6|1|Sell your boat in 30 days! / Thomas Cook.|Cook, Thomas, 1952 January 20-|Selling Used boats|Sheridan House,|2004.
Physical|Horizon|VIDEODISC|2006|6|2|Bésame mucho [videorecording] = Kiss me forever / Producciones Tango Bravo (Venezuela) ; Uno Producciones (Columbia) ; Aries Films (Mexico) ; Quibor Films (Venezuela) ; dirección, Philippe Toledano ; guión cinematografico de Mariela Romero y Philippe Toledano ; productores asiciados, Ciro Duran, Joyce Duran, Bella Ventura.||Fugitives from justice Drama, Thrillers Motion pictures, Feature films, Motion pictures Spanish|Distribuido por Venevision International,|[200-?]
Physical|Horizon|BOOK|2006|6|1|87-ĭ poli︠t︡seĭskiĭ uchastok / Ėd Makbeĭn ; [perevod, M. Brukhnov, N. Emelʹ︠i︡annikova].|McBain, Ed, 1926-2005|McBain Ed 1926 2005 Translations into Russian, Detective and mystery fiction|"TKO ""AST"","|1992.
Physical|Horizon|VIDEODISC|2006|6|6|Guerreros||Video recordings for the hearing impaired, Kosovo Serbia History Civil War 1998 1999 Drama||
Physical|Horizon|BOOK|2006|6|1|Ecological identity becoming a reflective environmentalist||Environmental education, Green movement, Environmentalism, Environmental policy Citizen participation||
Physical|Horizon|BOOK|2006|6|1|Factor four doubling wealth halving resource use the new report to the Club of Rome||Conservation of natural resources, Power resources, Economic development, Energy policy||
Physical|Horizon|BOOK|2006|6|1|Architectural and ornament drawings : Juvarra, Vanvitelli, the Bibiena family, & other Italian draughtsmen / catalogue by Mary L. Myers.|Metropolitan Museum of Art (New York, N.Y.)|Drawing Italian Exhibitions, Decoration and ornament Architectural Italy, Decoration and ornament Italian, Artists preparatory studies Italy|Metropolitan Museum of Art,|1975.
Physical|Horizon|BOOK|2006|6|4|bike ride 12000 miles around the world||Voyages around the world, Bicycle touring, Mustoe Anne Travel||
Physical|Horizon|BOOK|2006|6|1|explorers guide to Christianity||Christianity, Religions||
Physical|Horizon|BOOK|2006|6|6|That's what leprechauns do / by Eve Bunting ; illustrated by Emily Arnold McCully.|Bunting, Eve, 1928-|Leprechauns Juvenile fiction|Clarion Books,|2005.
Physical|Horizon|SOUNDDISC|2006|6|1|Piano music [sound recording] / by Emmanuel Chabrier.|Chabrier, Emmanuel, 1841-1894|Piano music|Hyperion,|p2006.
Physical|Horizon|SOUNDCASS|2006|6|1|Napoleon||Napoleon I Emperor of the French 1769 1821, France History 1789 1815, Emperors France Biography||
Physical|Horizon|BOOK|2006|6|1|The chrysanthemum palace : a novel / Bruce Wagner.|Wagner, Bruce, 1954-|Hollywood Los Angeles Calif Fiction, Triangles Interpersonal relations Fiction, Motion picture industry Fiction, Love stories|Simon & Schuster,|c2005.
Physical|Horizon|BOOK|2006|6|16|The Sea of Trolls / Nancy Farmer.|Farmer, Nancy, 1941-|Mythology Norse Juvenile fiction, Druids and druidism Juvenile fiction, Vikings Juvenile fiction, Bards and bardism Juvenile fiction, Saxons Juvenile fiction, Brothers and sisters Juvenile fiction, Trolls Juvenile fiction|Atheneum Books for Young Readers,|c2004.
Physical|Horizon|VIDEOCASS|2006|6|2|Rosalie goes shopping||Feature films, Comedy films||
Physical|Horizon|BOOK|2006|6|1|Opening up the healing power of expressing emotions||Mind and body, Stress Psychology Prevention, Inhibition Health aspects, Self disclosure Health aspects, Written communication Therapeutic use||
Physical|Horizon|BOOK|2006|6|1|Dont want no sugar||Love stories, Domestic fiction, Murder Fiction, Married people Fiction, African American families Fiction, Deception Fiction, Triangles Interpersonal relations Fiction||
Physical|Horizon|BOOK|2006|6|2|Tent and car campers handbook advice for families first timers||Camping, Survival skills||
Physical|Horizon|BOOK|2006|6|1|The political economy of art: Unto this last: Sesame and lilies: The crown of wild olive.|Ruskin, John, 1819-1900||Macmillan,|1912.
Physical|Horizon|BOOK|2006|6|4|Deep pockets||Mystery fiction, Extortion Fiction, Carlyle Carlotta Fictitious character Fiction, Cambridge Mass Fiction, African American college teachers Fiction, College teachers Crimes against Fiction, Women private investigators Massachusetts Cambridge Fiction||
Physical|Horizon|VIDEOCASS|2006|6|1|How to hula||Hula Dance, Dance Hawaii||
Physical|Horizon|BOOK|2006|6|3|Staff meals from Chanterelle / David Waltuck and Melicia Phillips ; photographs by Maria Robledo.|Waltuck, David|Chanterelle Restaurant, Cooking|Workman Pub.,|2000.
Physical|Horizon|SOUNDDISC|2006|6|5|Twentysomething||Jazz vocals, Jazz 2001 2010||
Physical|Horizon|BOOK|2006|6|1|Good writing an informal manual of style||English language Rhetoric||
Physical|Horizon|VIDEODISC|2006|6|36|Jimmy Timmy power hour 2||Friendship Fiction, Video recordings for the hearing impaired, Animated films, Childrens films, Neutron Jimmy Fictitious character Fiction||
Physical|Horizon|BOOK|2006|6|1|The Middle Ages : an illustrated history / Barbara A. Hanawalt.|Hanawalt, Barbara|Middle Ages Juvenile literature|Oxford University Press,|c1998.
Physical|Horizon|SOUNDDISC|2006|6|1|Border girl||Popular music 2001 2010, Popular music Latin America 2001 2010||
Physical|Horizon|SOUNDCASS|2006|6|2|Longitude||Harrison John 1693 1776, Longitude Measurement History, Clock and watch makers Great Britain Biography||
Physical|Horizon|BOOK|2006|6|3|Wild Bill : the legend and life of William O. Douglas / Bruce Allen Murphy.|Murphy, Bruce Allen|Douglas William O William Orville 1898 1980, Judges United States Biography|Random House,|2003.
Physical|Horizon|BOOK|2006|6|2|Archie Americana series best of the forties||||
Physical|Horizon|SOUNDDISC|2006|6|2|After awhile||Country music 1991 2000||
Physical|Horizon|VIDEOCASS|2006|6|3|All grown up||Animated films, Video recordings for the hearing impaired, Childrens films, Rugrats Fictitious characters Fiction, Twins Psychology Fiction, Talent scouts Fiction||
Physical|Horizon|VIDEODISC|2006|6|16|Miffy and friends What I learned today||Video recordings for the hearing impaired, Friends Fiction, Animated films, Childrens films||
Physical|Horizon|BOOK|2006|6|1|Guilt||Mystery fiction, Psychological fiction, Bombings Fiction, Forensic psychiatrists Fiction, Cambridge Mass Fiction, Zak Peter Fictitious character Fiction||
Physical|Horizon|SOUNDDISC|2006|6|11|Hotel paper||Rock music 2001 2010||
Physical|Horizon|BOOK|2006|6|7|DailyCandy A Z an insiders guide to the sweet life||Conduct of life Humor, Life Humor||
Physical|Horizon|VIDEODISC|2006|6|10|Bear in the big blue house Everybodys special||Video recordings for the hearing impaired, Childrens films, Individual differences Fiction, Cooperation Fiction||
Physical|Horizon|VIDEODISC|2006|6|3|Hyènes [videorecording] = Hyenas / Kino International ; ADR Productions, Thelma Film AG, Maag Daan, MK2 Productions S.A. ; produit par Alain Rozanes et Pierre-Alain Meier ; un film de Djibril Diop Mambéty ; adaptation et dialogues, Djibril Diop Mambéty.||Betrayal Drama, Revenge Drama, Senegal Social life and customs Drama, Feature films|Kino on Video,|2003.
Physical|Horizon|BOOK|2006|6|1|circus of adventure||||
Physical|Horizon|SOUNDDISC|2006|6|1|Organ music complete||Organ music||
Physical|Horizon|BOOK|2006|6|1|The wedding of the rat family / retold by Carol Kendall ; illustrated by James Watts.|Kendall, Carol, 1917-|Folklore China Juvenile literature|M.K. McElderry Books,|c1988.
Physical|Horizon|BOOK|2006|6|6|Moving pictures / Terry Pratchett.|Pratchett, Terry|Discworld Imaginary place Fiction, Motion pictures Fiction, Magic Fiction, Actors Fiction, Fantasy fiction, Humorous fiction|HarperTorch,|2002, c1990.
Physical|Horizon|VIDEOCASS|2006|6|5|Jeeves Wooster The purity of the turf||Television comedies Great Britain, Wooster Bertie Fictitious character Drama, Jeeves Fictitious character Drama||
Physical|Horizon|BOOK|2006|6|1|My everyday French word book||France Social life and customs, Picture dictionaries French, French language Glossaries vocabularies etc Juvenile literature||
Physical|Horizon|BOOK|2006|6|2|Cover to cover : creative techniques for making beautiful books, journals & albums / Shereen LaPlantz.|LaPlantz, Shereen, 1947-2003|Bookbinding|Lark Books,|1995.
Physical|Horizon|BOOK|2006|6|1|cypresses believe in God||Spain History Civil War 1936 1939 Fiction||
Physical|Horizon|VIDEODISC|2006|6|3|128th Westminster Kennel Club Dog Show||Dog breeds, Dogs Judging, Dog shows New York State New York||
Physical|Horizon|VIDEOCASS|2006|6|1|much loved friend a portrait of the National Gallery||National Gallery Great Britain Sainsbury Wing, London England Buildings structures etc, National Gallery Great Britain History||
Physical|Horizon|BOOK|2006|6|3|Scholastic explains writing homework||English language Rhetoric, English language Composition and exercises, Homework Juvenile literature, English language Composition and exercises Study and teaching Primary United States Juvenile literature||
Physical|Horizon|BOOK|2006|6|1|Spiritual parenting a guide to understanding and nurturing the heart of your child||Parent and child, Parents Religious life, Parenting Religious aspects Christianity||
Physical|Horizon|BOOK|2006|6|2|fourth protocol||||
Physical|Horizon|SOUNDDISC|2006|6|4|E ala ē [sound recording] / Israel Kamakawiwoʻole.|Kamakawiwoʻole, Israel|Popular music Hawaii 1991 2000, Songs Hawaiian|Bigboy Record Co. : distributed by the Mountain Apple Co.,|p1995.
Physical|Horizon|BOOK|2006|6|1|Exploration conservation preservation a geographic perspective on natural resource use||Natural resources, Environmental policy||
Physical|Horizon|SOUNDCASS|2006|6|1|tidal poole an Elizabeth I mystery||Elizabeth I Queen of England 1533 1603 Fiction, Great Britain History Elizabeth 1558 1603 Fiction, Queens Fiction||
Physical|Horizon|BOOK|2006|6|49|Night of the new magicians / by Mary Pope Osborne ; illustrated by Sal Murdocca.|Osborne, Mary Pope|Paris Worlds Fair 1889 Fiction, Time travel Juvenile fiction, Magic Fiction, Brothers and sisters Fiction, Science fiction Juvenile fiction, Paris France History 1870 1940 Juvenile fiction, France History Third Republic 1870 1940 Juvenile fiction|Random House,|2006.
Physical|Horizon|VIDEOCASS|2006|6|5|Inspector Gadget||Detective and mystery films, Video recordings for the hearing impaired, Feature films, Comedy films, Detectives Drama||
Physical|Horizon|BOOK|2006|6|1|Out the door / by Catherine Matthias ; illustrations by Eileen Mueller Neill.|Matthias, Catherine||Childrens Press,|c1982.
Physical|Horizon|BOOK|2006|6|1|Something wicked this way comes||||
Physical|Horizon|BOOK|2006|6|1|Yi sheng yao qu de 66 ge di fang / [Zhang Yubin bian zhu].|Zhang, Yubin|Voyages and travels|Jilin ren min chu ban she,|2003.
Physical|Horizon|SOUNDDISC|2006|6|4|Harry for the holidays||Big band music, Christmas music, Carols English||
Physical|Horizon|BOOK|2006|6|4|The red bird / by Astrid Lindgren ; translated by Patricia Crampton ; illustrated by Marit Törnqvist.|Lindgren, Astrid, 1907-2002|Brothers and sisters Fiction, Orphans Juvenile fiction, Poor Juvenile fiction, Happiness Juvenile fiction, Sweden Juvenile fiction|Arthur A. Levine Books,|2005.
Physical|Horizon|BOOK|2006|6|1|Strange sisters the art of lesbian pulp fiction 1949 1969||Book covers, Lesbianism in art, Lesbianism in literature, Dime novels Illustrations||
Physical|Horizon|BOOK|2006|6|1|Little Poss and Horrible Hound||Conduct of life Fiction, Fathers and sons Fiction, Opossums Fiction||
Physical|Horizon|MIXED|2006|6|1|ILLM Bobby Fischer the wandering king||||
Physical|Horizon|SOUNDCASS|2006|6|1|secret hour||Suspense fiction, Domestic fiction, Sisters Fiction, Connecticut Fiction, Single parent families Fiction, Legal stories||
Physical|Horizon|SOUNDDISC|2006|6|16|Harry Potter and the Order of the Phoenix [sound recording] / J.K. Rowling.|Rowling, J. K.|Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Boarding schools Juvenile fiction, England Juvenile fiction|Listening Library,|p2003.
Physical|Horizon|BOOK|2006|6|1|Habibi||Emigration and immigration Fiction, Jerusalem Fiction, Jewish Arab relations Fiction, Family life Jerusalem Fiction||
Physical|Horizon|SOUNDDISC|2006|6|2|The fuse is lit [sound recording] / Eugene Maslov.|Maslov, Eugene|Jazz 2001 2010, Piano music Jazz|Mack Avenue Records,|c2002.
Physical|Horizon|BOOK|2006|6|5|Orson blasts off||Play Fiction, Imagination Fiction||
Physical|Horizon|SOUNDDISC|2006|6|1|day after||Jazz 1991 2000||
Physical|Horizon|SOUNDCASS|2006|6|3|Sittaford mystery||Mystery fiction, Murder Drama||
Physical|Horizon|BOOK|2006|6|1|Sand hassle||Powerpuff girls Fictitious characters Juvenile fiction||
Physical|Horizon|BOOK|2006|6|1|Generation X : tales for an accelerated culture / Douglas Coupland.|Coupland, Douglas||St. Martin's Press,|1991.
Physical|Horizon|SOUNDDISC|2006|6|4|Jelly Roll stomp [sound recording] / Jelly Roll Morton.|Morton, Jelly Roll, -1941|Jazz 1921 1930, Piano music Jazz, Piano music Blues, Blues Music To 1931|Tradition,|p1999.
Physical|Horizon|BOOK|2006|6|1|Ballroom dancing / The Imperial Society of Teachers of Dancing.||Ballroom dancing|Hodder and Stoughton,|1983, c1977.
Physical|Horizon|BOOK|2006|6|1|Insects and spiders||Spiders, Insects, Insects Juvenile literature, Spiders Juvenile literature||
Physical|Horizon|BOOK|2006|6|2|Holy enchilada||Schools Fiction, Humorous stories, Cookery Mexican Fiction, Multiculturalism Fiction, Learning disabilities Fiction, Japanese Fiction||
Physical|Horizon|VIDEOCASS|2006|6|4|Wife vs secretary||Feature films, Man woman relationships Drama||
Physical|Horizon|BOOK|2006|6|2|Romancing Mister Bridgerton||Love stories, Historical fiction||
Physical|Horizon|BOOK|2006|6|1|Oxford book of war poetry||War poetry||
Physical|Horizon|SOUNDDISC|2006|6|1|Romeo and Juliet op 64||Ballets Excerpts||
Physical|Horizon|BOOK|2006|6|1|Non money that other money you didnt know you had||Cooperation, Barter, Exchange, Informal sector Economics||
Physical|Horizon|SOUNDDISC|2006|6|3|Red dragonfly aka Tombo||Saxophone music Jazz, Jazz 2001 2010||
Physical|Horizon|VIDEODISC|2006|6|5|Night of the living dummy III||Video recordings for the hearing impaired, Horror films, Childrens films, Magic Fiction, Practical jokes Fiction, Mannequins Figures Fiction, Ventriloquists Fiction||
Physical|Horizon|BOOK|2006|6|2|N ren xin qing||||
Physical|Horizon|VIDEOCASS|2006|6|1|Cyberterorism||Information warfare, Video recordings for the hearing impaired, Cyberterrorism, Qaida Organization||
Physical|Horizon|BOOK|2006|6|3|ultimate garden designer||Gardening, Landscape gardening, Gardens Design||
Physical|Horizon|BOOK|2006|6|2|Zippy annual Volume 2 April 2001 September 2001||Comic books strips etc, Zippy Cartoon character||
Physical|Horizon|BOOK|2006|6|1|Lao xiang jin||China Social life and customs||
Physical|Horizon|BOOK|2006|6|1|Prisons we choose to live inside / Doris Lessing.|Lessing, Doris, 1919-2013||Harper & Row,|c1987.
