67560|37|ARI SHAPIRO, HOST|That same day in Michigan, a man shot and killed himself in the parking lot of an empty elementary school.
67560|38|MARY LOUISE KELLY, HOST|Eighteen shootings on school property. We are 46 days into 2018.
67560|39|_NO_SPEAKER|"(SOUNDBITE OF EXPLOSIONS IN THE SKY'S ""YOUR HAND IN MINE"")"
68670|1|KELLY MCEVERS, HOST|"The partial government shutdown appears to be coming to an end three days after it began. The breakthrough came when Democrats led by Minority Leader Chuck Schumer agreed to fund the government until February 8. That's a little under three weeks from now. In exchange, Senate Majority Leader Mitch McConnell pledged to take action on immigration. Beyond that, there aren't a lot of details. In a statement, President Trump said he's pleased the Democrats have come to their senses. He says once the government is funded, his administration will work toward a long-term deal on immigration but, quote, ""if and only if it's good for our country."""
68670|2|KELLY MCEVERS, HOST|NPR national political correspondent Mara Liasson is at the White House to talk about all of this. Hey, Mara.
68670|3|MARA LIASSON, BYLINE|Hi there.
68670|4|KELLY MCEVERS, HOST|Just first to make sure we know what's happening, where do things stand now?
68670|5|MARA LIASSON, BYLINE|Where things stand now is that both houses of Congress have passed another short-term funding bill which gives Democrats, Republicans and the president a three-week reprieve. They now have until February 8 to figure out a deal on DACA, which is the Deferred Action for Childhood Arrivals program. This was protection from deportation for immigrants who were brought here as children, many of them illegally.
68670|6|MARA LIASSON, BYLINE|President Trump has removed that protection, and he gave Congress until March 5 to figure out a solution, or else these DACA recipients would be subject to deportation. If a deal on DACA can't be reached by February 8, according to Mitch McConnell, the Senate Republican leader, his intention would be to let the issue go to the Senate floor.
68670|7|KELLY MCEVERS, HOST|As we look back on these three days, this partial shutdown, I mean, which party comes out of the whole thing a winner?
68670|8|MARA LIASSON, BYLINE|The White House feels very confident that they won this round. The Trump campaign is already sending around a fundraising email saying Democrats caved. The president's son on Fox today said the shutdown has been good for us. And it's true. Chuck Schumer, the Democratic leader, didn't get that much when he agreed to this deal except for an extension of the Children's Health Program for six years. And a lot of left-wing groups who are part of the Democrats' base agree with the White House. They think Schumer gave in too easily.
68670|9|MARA LIASSON, BYLINE|But whatever the political victory for the Republicans is, it's probably a short-term one because when the conversation was about shutting down the government on behalf of people in the country illegally, Democrats were losing the debate. But when the conversation turns back to what should be done about DACA recipients, Democrats are on firmer ground because vast majorities of Americans think those young people should have a path to citizenship.
68670|10|KELLY MCEVERS, HOST|One of the issues that was reported - that came out that, you know, Democrats and Republicans didn't necessarily know where President Trump stood on this. And Senator Schumer said over the weekend, negotiating with President Trump is like negotiating with Jell-O. I think what - people are wondering why the president wasn't more involved in the conversation.
68670|11|MARA LIASSON, BYLINE|Well, that's a good question, and the White House was very intent on pushing back against this notion that the president was a kind of bystander and uninvolved in the weekend negotiations over the shutdown. Here's White House Press Secretary Sarah Sanders.
68670|12|_NO_SPEAKER|(SOUNDBITE OF PRESS CONFERENCE)
68670|13|SARAH HUCKABEE SANDERS|Look; what the president did clearly worked. The vote just came in 81-18. I would say that those numbers are much more in the president's favor than in Senator Schumer's favor.
68670|14|MARA LIASSON, BYLINE|So we still don't know exactly what the president wants in a final deal, but we know at least in terms of this particular skirmish the president got a tactical victory. He gets to take credit, which he really likes to do.
68670|15|KELLY MCEVERS, HOST|NPR's Mara Liasson at the White House, thanks a lot.
68670|16|MARA LIASSON, BYLINE|Thank you.
70039|34|NEAL CONAN, host|For listeners who did not hear the initial broadcast, a little difficult to understand what the complaint was about unless we played the offending piece of tape.
74884|12|Ms. CHARLOTTE ABBOTT (Contributing Editor, Publishers Weekly)|Phrased that way, I don't think so, no. I think that eBooks will continue to grow. Experientially right now, the only place that I really see people reading them, using the Kindle or the Sony Reader, these electronic book-reading devices, is either on the subway in New York City where you have, you know, certainly a group who can afford these technologies and who, you know, can use them in public. And then also for business travelers - again an audience with disposable income, who is space conscious and technologically adept.
74884|13|Ms. CHARLOTTE ABBOTT (Contributing Editor, Publishers Weekly)|I do agree that there are certain kinds of books that may find their audiences eroded. We've already seen this. A certain kind of current affairs book - you know, the torn from the headlines story - enough of that is available on TV or in excerpts or online. People can blog now and tell their story directly to their audience. They don't have to have the intervention of a book, the way that they used to. So I do see some erosion there. I do see that there will continue to be an audience and a readership for books as objects as well. The book is still a technology that works really well. You can get it wet, and the most it'll do is wrinkle. You can slip it in your purse or your pocket. It works.
74884|14|SCOTT SIMON, host|Charlotte Abbott, contributing editor for Publishers Weekly. Ms. Abbott, thanks so much.
74884|15|Ms. CHARLOTTE ABBOTT (Contributing Editor, Publishers Weekly)|Thank you.
75394|1|MADELEINE BRAND, host|From NPR West, this is DAY TO DAY.  Alex Chadwick is away.  I'm Madeleine      Brand.
75394|2|MADELEINE BRAND, host|Coming up, why Democrats are divided on Iraq.  But first, minutes before      today's midnight deadline, the Iraqi parliament has reviewed a draft      constitution, but they've concluded that there are still outstanding      issues left to be resolved, and they say they'll take the next three days      to do that. Dan Murphy is a reporter for The Christian Science Monitor in      Baghdad.  I spoke with him earlier about the remaining issues.
75394|3|MADELEINE BRAND, host|The main stumbling blocks, as we know them, are federalism, the      role of Islam, especially the rights of women, and how to distribute the      oil wealth in Iraq.  Has there been any progress in the last week on any      of those issues?
75394|4|Mr. DAN MURPHY (The Christian Science Monitor)|It depends on who you're      talking to.  You're right that those are the main stumbling blocks, but      an additional main stumbling block is the Sunni Arab minority, who are      very underrepresented in parliament.  And, of course, Sunni Arabs are      behind most of the insurgent activity here.  And they don't want to sign      off on a constitution.  There seems as if there's been a progress between      Kurds and Shiites who are sort of the dominant political forces in this      process.  The Sunnis don't want to sign off at all, and so as we go      towards this deadline in a few hours here, the Kurds and the Shiites are      talking to the press and saying, `We think we've got it all stitched up.      We've got a draft we can live with,' and the Sunnis are saying, `No way.      If you push this through over our heads, there's going to be more blood      here.  Please don't do this.'  What we don't know is whether or not the      Shiites and the Kurds will push ahead on that basis.
75394|5|MADELEINE BRAND, host|Well, speaking of more blood and more violence, you've written      that some political observers say there's a de facto civil war going on      in Iraq, and that one way to address that is to put some sort of peace      treaty in this constitution.  Is there any move to do that?
75394|6|Mr. DAN MURPHY (The Christian Science Monitor)|Well, there is a civil war here.  I don't know what anybody      would call it if not that.  But the problem is is that usually, you know,      constitutions are written and new compacts are made about the nature of      states when the wars end.  It's very unusual for these sorts of things to      be sorted out right now.  I don't think there's any chance that this      constitution--if it is, in fact, finished today or in the next week--is      going to be satisfying to the warring parties here.  While we do have      Sunnis sitting at the table negotiating with Kurds and Shiites, it's not      clear to us if any of them, or how many of them, represent the people on      the Sunni Arab side who are carrying guns and fighting in the insurgency      here.  So even if they end up cutting deals with the Kurd and Shiite      partners here, it's not clear that that's going to see other Sunni Arabs      put their guns down.  So we're a long way away from the sort of peace      process and the peace compact that a place like Iraq would need to      stabilize.
75394|7|MADELEINE BRAND, host|Well, is there anything that those Sunni Arabs would want to see      done with this constitution, or are they so far out of the political      process it doesn't matter?
75394|8|Mr. DAN MURPHY (The Christian Science Monitor)|I mean, there's two problems for them.  Number one is      they're aware that they have a very, almost nihilistically violent side      to their own constituency, and they're, frankly, afraid of getting killed      if they sign anything away that's going to be unpopular with those people      who very well may be a minority but a very powerful minority at the      moment.
75394|9|Mr. DAN MURPHY (The Christian Science Monitor)|The other issue is is that Sunnis didn't participate in the January 30th      elections.  So in this process and in this interim parliament, you know,      they count almost no seats at all, and they probably make up anywhere      from 20 to 30 percent of the population.  What they would really like is      to delay and delay and delay until this interim parliament collapses and      new elections are held so that they could have an election, participate      in that election in greater numbers and have a lot more real political      influence.  Of course, that would be a disaster for the United States      because it would set us back to January effectively.
75394|10|MADELEINE BRAND, host|So where is the US in all this?  Is it quietly behind the scenes      trying to pressure one side or the other to make concessions?
75394|11|Mr. DAN MURPHY (The Christian Science Monitor)|They're not so quietly behind the scenes.  Ambassador Zalmay      Khalilzad, who was in Afghanistan before and worked on the constitution      there, has been sitting--you know, he's probably spent 30 years sitting      down with these people in the past couple of days.  And he's in a very      interesting position.  On the one hand, the Bush administration, for      domestic political consumption, wants a fast deal as evidence of      progress, and that's why the keep emphasizing these deadlines.  And the      last deadline we wished last week was a sort of blow to the president.
70039|35|GLEN (Caller)|I think she described it very well. I really do.
70039|36|NEAL CONAN, host|All right, Glen.
70039|37|GLEN (Caller)|I hope you use a little better judgment next time. That's just my opinion.
70039|38|NEAL CONAN, host|OK, Glen, thanks very much.
70039|39|GLEN (Caller)|Thanks.
58225|16|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|I think this opinion was really about the health care mandate, which is coming up next. This is the first time in five years they've had a big case about the reach of federal power. Elena Kagan argued it, and everybody knew this case was  even though it was ostensibly about holding sex predators after their prison terms, the real dispute was the reach of federal power.
58225|17|NEAL CONAN, host|So it was a proxy.
58225|18|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Yes, and John Roberts actually joined this opinion. It was a five-to-four opinion basically saying that Congress can enact laws that are intended to  that are sort of necessary to carry out their aims.
58225|19|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|And if you think about the health care mandate debate, remember the argument is we need to mandate that all persons have health insurance. That's a necessary condition to regulate the national health insurance market.
58225|20|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Everybody agrees that Congress can regulate a market. The question was, can they also regulate sort of individuals and say, you must have insurance. And I would read this opinion today as basically five of them saying that Congress has very broad authority for things like this.
58225|21|NEAL CONAN, host|And those most opposed were Clarence Thomas and Mr. Scalia.
58225|22|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Yes, they have the sort of small-government, small-Constitution view. It's the kind of thing you hear the Tea Party people saying, you know, that the Constitution created a federal government with limited powers and only those limited powers. You know, you hear that all the time, and Scalia and Thomas basically said that, that Congress has certain limited powers, but we're not going to allow it just to willy-nilly to regulate aspects of American life.
58225|23|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|But as you said, this is a seven-to-two  only Scalia and Thomas voiced that view.
58225|24|NEAL CONAN, host|So if that seven-to-two majority is predictive, the health care law, well, it may not be that predictive, you never know.
58225|25|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|That's right, you never know. But I would sure think - there's a lot of language. When this case goes into court, and I think it's in the court in Florida already...
58225|26|NEAL CONAN, host|Yes.
58225|27|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|The Obama administration is going to cite this opinion and this language as saying, see, the Supreme Court just this year has said Congress has this broad authority to pass laws that are necessary for carrying out its purposes.
58225|28|NEAL CONAN, host|Now let's get on to the second case, and that involved minors who are sentenced to life without the possibility of parole in cases that do not involve homicides. And as I read the decision, this was sort of a follow-on to the ruling, what, just a year or so ago, that  some time ago  that minors could not be put to death because of psychological issues. Their brains are not fully developed.
58225|29|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Yes, that's right, Neal. It's very much the same thinking and very much the same justice. Justice Kennedy wrote both opinions, and in both cases, he stressed that teenagers, minors, are not fully formed. Yes, they can be punished, yes they can be dangerous people, but we should take into account their youth.
58225|30|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|And in the case of the juveniles who commit murder, Kennedy said its - they are not the worst of the worst and should not be sentenced to death. In this case, it involved life without parole for crimes that  it was like robbery or assault, that did not involve murder.
58225|31|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|I must say, this case came up last fall, and until it came up, I didn't know there was such a thing in the United States. There are 77 such inmates in Florida prisons, that is 15-, 16-, 17-year-olds that committed crimes like an assault or a robbery. A judge got really angry at them and said, look, you've been in here for a couple crimes before, I think you're hopeless. I'm going to sentence you to life in prison without the possibility of parole.
58225|32|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|The Supreme Court said today that's cruel and unusual punishment. It doesn't mean all these young men go free, it just means they're entitled to have a hearing somewhere down the road to see if they've been sufficiently rehabilitated that they can be released.
58225|33|NEAL CONAN, host|So they would have to go before a parole board, and they would have to approve the release.
58225|34|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|That's correct. All this says is that you can't shut the prison door forever and say, never again can you have a hearing. They're entitled to a parole hearing to say that theyre no longer dangerous.
58225|35|NEAL CONAN, host|Would they have to be resentenced?
58225|36|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|I assume that the state  I dont know for sure. I assume all the states are going to have to go back and impose some different sentence because the court was quite clear today in saying this sentence, this - categorically, you may not sentence someone to life in prison without parole if the person was under 18 at the time of the crime and if the crime did not involve a murder.
58225|37|NEAL CONAN, host|And what did  it was a five-to-four decision, so a close split. What did the minority say?
58225|38|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|The three dissenters  I should say, by the way, John Roberts agreed with the majority in part. He said this young man's sentence was grossly disproportionate, was unconstitutional. He just didn't like setting a categorical rule for all of them.
58225|39|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|The three dissenters basically said, as they've said before, is that this is up to the states and the people, juries and judges. Cruel and unusual punishment, we should interpret it by what it meant 200 years ago, and it's clear that states could punish people, even put people to death, for relatively minor crimes. And therefore, we shouldnt second-guess the state's decision to impose these prison terms.
58225|40|NEAL CONAN, host|Why should we nine justices in Washington think that we're better-suited to make these decisions than legislatures in Tallahassee or Sacramento, for that matter?
58225|42|NEAL CONAN, host|Okay. David Savage, this case, does it have broad implications like you suggest the first one did?
58225|43|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Well, I don't think it's easy to say. The court has been  you know, this is the first time in a big way that they have put a categorical limit on prison terms. In the past, the Eighth Amendment has always been about the death penalty. But if you said to me, what's next down the road? You know, I don't see another case comes along that Justice Kennedy could go along with.
58225|44|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|He didn't want to hand down this decision in a case involving a juvenile who committed a murder. It had appeals to that effect, and the court always turns them down. So they took a case that's involved life terms for juveniles where there's no murder involved. So I don't see it immediately translating into, you know, another group or another category of cases.
58225|45|NEAL CONAN, host|Well, David Savage, thanks very much for your time, as always.
58225|46|Mr. DAVID SAVAGE (Supreme Court Reporter, Los Angeles Times, Chicago Tribune)|Thanks, Neal.
58225|47|NEAL CONAN, host|David Savage covers the Supreme Court for the Los Angeles Times and the Chicago Tribune, joined us today by phone from his office there. In just a moment, we're going to be talking with advocates in both these cases, advocates who as it happens, both got the decisions they hoped to get, at least in part.
58225|48|NEAL CONAN, host|We'd like to hear from those of you who are affected by these cases one way or the other. Give us a call, 800-989-8255. Email us, talk@npr.org.
58225|49|NEAL CONAN, host|We'll start here in Studio 3A with Marc Mauer, executive director of the Sentencing Project. They filed a brief in the case involving life sentences for juveniles with no chance of parole. The brief argued against those tough sentences for young offenders. Today, the court agreed. Marc Mauer with us. Thanks very much for your time.
58225|50|Mr. MARC MAUER (Executive Director, The Sentencing Project)|Good to be here.
58225|51|NEAL CONAN, host|And obviously you're happy with this decision.
58225|52|Mr. MARC MAUER (Executive Director, The Sentencing Project)|We are pleased. This is, you know, a very significant recognition that the so-called get-tough policies of the last several decades, they way they piled up both our criminal justice and juvenile justice systems, you know, have now gone well beyond what I think most Americans, you know, think is a reasonable way to respond to crimes committed by juveniles.
58225|53|Mr. MARC MAUER (Executive Director, The Sentencing Project)|And we should note these were serious crimes, even though they were non-homicides. The question still becomes, though, you know, are juveniles the same as adults? And I think the court has clearly said, no, they're not.
58225|54|Mr. MARC MAUER (Executive Director, The Sentencing Project)|And, you know, any parent who has a 13-year-old, you know, could answer that question, as well. You know, kids grow up. Kids change. This is a very (unintelligible)...
58225|55|NEAL CONAN, host|Impulse control is different. But nevertheless, individuals vary. Some of these kids may be fully formed.
58225|56|Mr. MARC MAUER (Executive Director, The Sentencing Project)|They certainly may be but, you know, that's the reason why we have restrictions on the right to vote at what age, what age you can drive a car, drink alcohol and all that. You know, there may be some 14-year-olds who can responsibly drink alcohol, but we're not really in a position to make that determination on a case-by-case basis, and so we have to set some sort of broad standard.
58225|57|Mr. MARC MAUER (Executive Director, The Sentencing Project)|And in this case, you know, when the consequences are so severe, in particular, the court has recognized that we need to set, you know, set that broad standard that says beyond this, below this, it's just not reasonable.
58225|58|NEAL CONAN, host|And so you have to come up with an arbitrary number, which in this case is 18.
58225|59|Mr. MARC MAUER (Executive Director, The Sentencing Project)|Yes, and, you know, I think it's important to note that, you know, the outlier position of the United States in regard to use of juvenile life without parole, you know, in addition to the kids who are affected by this ruling today, the others, you know, serving life without parole for homicides as well, more than 2,000 sentenced for crimes committed when theyre under the age of 18. If you look around the world, there is literally not a single other case that's been identified in any other country where any juvenile under 18 is serving such a sentence.
58225|60|NEAL CONAN, host|And only about 100 or so in this country, as I understand it.
58225|61|Mr. MARC MAUER (Executive Director, The Sentencing Project)|Hundred and twenty-nine for non-homicides and more for homicides.
58225|62|NEAL CONAN, host|And most of them, as we mentioned, in the state of Florida. Stay with us, if you would, Marc Mauer. We're also going to be joined by Stephen McAllister, solicitor general of Kansas, to talk about the other Supreme Court case today. And we'd like to hear your calls. If you're affected by either of these decisions, 800-989-8255. Email us, talk@npr.org. Stay with us. I'm Neal Conan. It's TALK OF THE NATION from NPR News.
58225|63|_NO_SPEAKER|(Soundbite of music)
58225|64|NEAL CONAN, host|This is TALK OF THE NATION. Im Neal Conan in Washington.
58225|65|NEAL CONAN, host|Two decisions by the Supreme Court today changed the rules today on who can be held in prison and for how long, and raise new questions about who decides. Sex offenders deemed dangerous can be held indefinitely even after their sentence ends, while juveniles who didn't kill anyone cannot be sentence to life without possibility of parole. The court ruled they must be considered for release.
58225|66|NEAL CONAN, host|We'll talk with two people who filed briefs in those cases. If either of these cases affects you, give us a call, tell us how, 800-989-8255. Email us, talk@npr.org. You can also join the conversation on our website. Thats at npr.org. Click on TALK OF THE NATION.
58225|67|NEAL CONAN, host|Marc Mauer of The Sentencing Project, just to follow up on something we asked David Savage about a moment ago, will these  given this decision, will juveniles sentenced to life without the possibility of parole, will they have to be resentenced?
58225|68|Mr. MARC MAUER (Executive Director, The Sentencing Project)|Well, the court has basically said that every state that maintains some of these juveniles serving life without parole has to provide some kind of mechanism by which they can be considered for release at some point, to demonstrate they'd been rehabilitated, are good candidates for being released.
68175|55|Mr. ED CURRY (Farmer and Owner, Curry Seed and Chile Company, Pearce, Arizona)|Good question.  Good question, Ira.
58225|69|Mr. MARC MAUER (Executive Director, The Sentencing Project)|So that may vary from place to play and all that. And importantly, too, there are only 11 states plus the federal system where these even apply, where we actually have juveniles serving these penalties for non-homicides, which I think was part of the court's assessment, as well, declining support, declining interest in maintaining this penalty.
58225|70|NEAL CONAN, host|And let's bring on our other guest today. In the other notable high court ruling, U.S. v. Comstock, the Supreme Court ruled the federal government can hold convicts even after they serve their time if they are deemed sexually dangerous. Stephen McAllister, solicitor general of Kansas, he filed a brief arguing in favor of that federal law. He's been kind enough to join us here in Studio 3A. Thanks very much for your time today.
58225|71|Mr. STEPHEN McALLISTER (Solicitor General, Kansas)|My pleasure.
58225|72|NEAL CONAN, host|And you also are pleased with today's ruling.
58225|73|Mr. STEPHEN McALLISTER (Solicitor General, Kansas)|We're very pleased with the ruling, yes.
58225|74|NEAL CONAN, host|And how many people fall into this category?
58225|75|Mr. STEPHEN McALLISTER (Solicitor General, Kansas)|It's not a large number. The federal system is likely to be pretty selective. The programs are long-term, they're intensive. They're very costly. That's one of the reasons the states wrote in this case that we favored the federal program as a complement to our own.
58225|76|Mr. STEPHEN McALLISTER (Solicitor General, Kansas)|There are sort of inherent limits on how many individuals can be accommodated in these programs.
58225|77|NEAL CONAN, host|Who decides when someone is sexually dangerous and therefore cannot be released?
